REGION,FUEL,TIMESLICE,YEAR,VALUE
NAmerica,ELCUSACA02,SP18,2019,0.0103717389947
NAmerica,ELCUSACA02,SP19,2019,0.0105530548255
NAmerica,ELCUSACA02,SP20,2019,0.0108221651966
NAmerica,ELCUSACA02,SP21,2019,0.0109809693675
NAmerica,ELCUSACA02,SP22,2019,0.0106761445038
NAmerica,ELCUSACA02,SP23,2019,0.00999520673282
NAmerica,ELCUSACA02,SP24,2019,0.00923502025608
NAmerica,ELCUSACE02,S1,2019,0.0108297541196
NAmerica,ELCUSACE02,S2,2019,0.0103166205437
NAmerica,ELCUSACE02,S3,2019,0.00995363561217
NAmerica,ELCUSACE02,S4,2019,0.00972158339818
NAmerica,ELCUSACE02,S5,2019,0.00965457215262
NAmerica,ELCUSACE02,S6,2019,0.00983191478595
NAmerica,ELCUSACE02,S7,2019,0.0101622426326
NAmerica,ELCUSACE02,S8,2019,0.0106203678281
NAmerica,ELCUSACE02,S9,2019,0.0112339381868
NAmerica,ELCUSACE02,S10,2019,0.0118926927923
NAmerica,ELCUSACE02,S11,2019,0.0125599169253
NAmerica,ELCUSACE02,S12,2019,0.0131747552523
NAmerica,ELCUSACE02,S13,2019,0.0137098472965
NAmerica,ELCUSACE02,S14,2019,0.0141811319947
NAmerica,ELCUSACE02,S15,2019,0.0144941957254
NAmerica,ELCUSACE02,S16,2019,0.0147423501711
NAmerica,ELCUSACE02,S17,2019,0.0148746508156
NAmerica,ELCUSACE02,S18,2019,0.0148009279918
NAmerica,ELCUSACE02,S19,2019,0.0145471014699
NAmerica,ELCUSACE02,S20,2019,0.0141242409885
NAmerica,ELCUSACE02,S21,2019,0.0136826065902
NAmerica,ELCUSACE02,S22,2019,0.0133096205662
NAmerica,ELCUSACE02,S23,2019,0.0125111408108
NAmerica,ELCUSACE02,S24,2019,0.0115882547026
NAmerica,ELCUSACE02,F1,2019,0.00874165657612
NAmerica,ELCUSACE02,F2,2019,0.00840201081314
NAmerica,ELCUSACE02,F3,2019,0.00824420532075
NAmerica,ELCUSACE02,F4,2019,0.00817106424091
NAmerica,ELCUSACE02,F5,2019,0.00823366837589
NAmerica,ELCUSACE02,F6,2019,0.00853901550207
NAmerica,ELCUSACE02,F7,2019,0.00914699559974
NAmerica,ELCUSACE02,F8,2019,0.00952488071468
NAmerica,ELCUSACE02,F9,2019,0.0096969948819
NAmerica,ELCUSACE02,F10,2019,0.00993195580822
NAmerica,ELCUSACE02,F11,2019,0.010170351345
NAmerica,ELCUSACE02,F12,2019,0.0103679465069
NAmerica,ELCUSACE02,F13,2019,0.0105393713953
NAmerica,ELCUSACE02,F14,2019,0.0107249875607
NAmerica,ELCUSACE02,F15,2019,0.0108433324028
NAmerica,ELCUSACE02,F16,2019,0.0109359788416
NAmerica,ELCUSACE02,F17,2019,0.011029618268
NAmerica,ELCUSACE02,F18,2019,0.0110890603678
NAmerica,ELCUSACE02,F19,2019,0.0110179614516
NAmerica,ELCUSACE02,F20,2019,0.010920938671
NAmerica,ELCUSACE02,F21,2019,0.010719184605
NAmerica,ELCUSACE02,F22,2019,0.0102845426596
NAmerica,ELCUSACE02,F23,2019,0.00967828580494
NAmerica,ELCUSACE02,F24,2019,0.00907666747122
NAmerica,ELCUSACE02,W1,2019,0.00949866677898
NAmerica,ELCUSACE02,W2,2019,0.00936556516903
NAmerica,ELCUSACE02,W3,2019,0.00932220485571
NAmerica,ELCUSACE02,W4,2019,0.00935654112521
NAmerica,ELCUSACE02,W5,2019,0.00951621102462
NAmerica,ELCUSACE02,W6,2019,0.0099162721151
NAmerica,ELCUSACE02,W7,2019,0.01058933254
NAmerica,ELCUSACE02,W8,2019,0.0110077434067
NAmerica,ELCUSACE02,W9,2019,0.0109932784675
NAmerica,ELCUSACE02,W10,2019,0.0109329986795
NAmerica,ELCUSACE02,W11,2019,0.0108195855703
NAmerica,ELCUSACE02,W12,2019,0.0106447089999
NAmerica,ELCUSACE02,W13,2019,0.0104497449237
NAmerica,ELCUSACE02,W14,2019,0.01030942499
NAmerica,ELCUSACE02,W15,2019,0.0101569346943
NAmerica,ELCUSACE02,W16,2019,0.0100917417459
NAmerica,ELCUSACE02,W17,2019,0.0102165955535
NAmerica,ELCUSACE02,W18,2019,0.01065940323
NAmerica,ELCUSACE02,W19,2019,0.010983510205
NAmerica,ELCUSACE02,W20,2019,0.0109765634741
NAmerica,ELCUSACE02,W21,2019,0.0108770882418
NAmerica,ELCUSACE02,W22,2019,0.0106317906292
NAmerica,ELCUSACE02,W23,2019,0.0101977069064
NAmerica,ELCUSACE02,W24,2019,0.00976363109187
NAmerica,ELCUSACE02,SP1,2019,0.00823134984893
NAmerica,ELCUSACE02,SP2,2019,0.0079370307388
NAmerica,ELCUSACE02,SP3,2019,0.00790181586776
NAmerica,ELCUSACE02,SP4,2019,0.00787524317173
NAmerica,ELCUSACE02,SP5,2019,0.00797191223279
NAmerica,ELCUSACE02,SP6,2019,0.00830946134804
NAmerica,ELCUSACE02,SP7,2019,0.00889919588414
NAmerica,ELCUSACE02,SP8,2019,0.00929128006376
NAmerica,ELCUSACE02,SP9,2019,0.00945849628244
NAmerica,ELCUSACE02,SP10,2019,0.00958799766701
NAmerica,ELCUSACE02,SP11,2019,0.00968105264112
NAmerica,ELCUSACE02,SP12,2019,0.00971099051667
NAmerica,ELCUSACE02,SP13,2019,0.00971922547494
NAmerica,ELCUSACE02,SP14,2019,0.00974931046046
NAmerica,ELCUSACE02,SP15,2019,0.00974295477135
NAmerica,ELCUSACE02,SP16,2019,0.00974616971735
NAmerica,ELCUSACE02,SP17,2019,0.00977692673272
NAmerica,ELCUSACE02,SP18,2019,0.0097607715811
NAmerica,ELCUSACE02,SP19,2019,0.00974467681557
NAmerica,ELCUSACE02,SP20,2019,0.00974221406606
NAmerica,ELCUSACE02,SP21,2019,0.00986423780437
NAmerica,ELCUSACE02,SP22,2019,0.00969188441625
NAmerica,ELCUSACE02,SP23,2019,0.00917173574932
NAmerica,ELCUSACE02,SP24,2019,0.00860808319119
NAmerica,ELCUSAFL02,S1,2019,0.00979492137223
NAmerica,ELCUSAFL02,S2,2019,0.00918314413241
NAmerica,ELCUSAFL02,S3,2019,0.008776345213
NAmerica,ELCUSAFL02,S4,2019,0.00856784254385
NAmerica,ELCUSAFL02,S5,2019,0.00863214025857
NAmerica,ELCUSAFL02,S6,2019,0.00898001517584
NAmerica,ELCUSAFL02,S7,2019,0.00947245697275
NAmerica,ELCUSAFL02,S8,2019,0.0102358551806
NAmerica,ELCUSAFL02,S9,2019,0.0113218442852
NAmerica,ELCUSAFL02,S10,2019,0.0125103358625
NAmerica,ELCUSAFL02,S11,2019,0.0136169090969
NAmerica,ELCUSAFL02,S12,2019,0.0145208881016
NAmerica,ELCUSAFL02,S13,2019,0.0152031580626
NAmerica,ELCUSAFL02,S14,2019,0.0156265641432
NAmerica,ELCUSAFL02,S15,2019,0.0158198476674
NAmerica,ELCUSAFL02,S16,2019,0.0157678576135
NAmerica,ELCUSAFL02,S17,2019,0.0156086488504
NAmerica,ELCUSAFL02,S18,2019,0.0151995095796
NAmerica,ELCUSAFL02,S19,2019,0.0146307532116
NAmerica,ELCUSAFL02,S20,2019,0.0141344709869
NAmerica,ELCUSAFL02,S21,2019,0.0135947814009
NAmerica,ELCUSAFL02,S22,2019,0.0127691080899
NAmerica,ELCUSAFL02,S23,2019,0.0117055978877
NAmerica,ELCUSAFL02,S24,2019,0.0106503600148
NAmerica,ELCUSAFL02,F1,2019,0.00817682111443
NAmerica,ELCUSAFL02,F2,2019,0.00769644600768
NAmerica,ELCUSAFL02,F3,2019,0.00737759368555
NAmerica,ELCUSAFL02,F4,2019,0.00725057169894
NAmerica,ELCUSAFL02,F5,2019,0.00738257940549
NAmerica,ELCUSAFL02,F6,2019,0.00787949248702
NAmerica,ELCUSAFL02,F7,2019,0.00845679506284
NAmerica,ELCUSAFL02,F8,2019,0.00895318362532
NAmerica,ELCUSAFL02,F9,2019,0.00966762319289
NAmerica,ELCUSAFL02,F10,2019,0.0104881434923
NAmerica,ELCUSAFL02,F11,2019,0.0112468824312
NAmerica,ELCUSAFL02,F12,2019,0.0118835777212
NAmerica,ELCUSAFL02,F13,2019,0.0124031133333
NAmerica,ELCUSAFL02,F14,2019,0.0127620122118
NAmerica,ELCUSAFL02,F15,2019,0.0129648287188
NAmerica,ELCUSAFL02,F16,2019,0.0130091700072
NAmerica,ELCUSAFL02,F17,2019,0.0128687983682
NAmerica,ELCUSAFL02,F18,2019,0.0126409620193
NAmerica,ELCUSAFL02,F19,2019,0.0124939568926
NAmerica,ELCUSAFL02,F20,2019,0.0121442507759
NAmerica,ELCUSAFL02,F21,2019,0.011560580256
NAmerica,ELCUSAFL02,F22,2019,0.0107188997175
NAmerica,ELCUSAFL02,F23,2019,0.00979758543708
NAmerica,ELCUSAFL02,F24,2019,0.00888410876581
NAmerica,ELCUSAFL02,W1,2019,0.00745534957277
NAmerica,ELCUSAFL02,W2,2019,0.00707238909342
NAmerica,ELCUSAFL02,W3,2019,0.00688407531581
NAmerica,ELCUSAFL02,W4,2019,0.00684701759163
NAmerica,ELCUSAFL02,W5,2019,0.007002567513
NAmerica,ELCUSAFL02,W6,2019,0.00753765694336
NAmerica,ELCUSAFL02,W7,2019,0.00845391488943
NAmerica,ELCUSAFL02,W8,2019,0.00902305586553
NAmerica,ELCUSAFL02,W9,2019,0.00938076042284
NAmerica,ELCUSAFL02,W10,2019,0.00964325896695
NAmerica,ELCUSAFL02,W11,2019,0.00980073505138
NAmerica,ELCUSAFL02,W12,2019,0.00984924082676
NAmerica,ELCUSAFL02,W13,2019,0.00984901033759
NAmerica,ELCUSAFL02,W14,2019,0.00981918876622
NAmerica,ELCUSAFL02,W15,2019,0.00976368807828
NAmerica,ELCUSAFL02,W16,2019,0.00971348927778
NAmerica,ELCUSAFL02,W17,2019,0.00970978316565
NAmerica,ELCUSAFL02,W18,2019,0.0100082378985
NAmerica,ELCUSAFL02,W19,2019,0.0105772251386
NAmerica,ELCUSAFL02,W20,2019,0.0104759720212
NAmerica,ELCUSAFL02,W21,2019,0.0101251786326
NAmerica,ELCUSAFL02,W22,2019,0.00958541531611
NAmerica,ELCUSAFL02,W23,2019,0.0088856697831
NAmerica,ELCUSAFL02,W24,2019,0.00810980205647
NAmerica,ELCUSAFL02,SP1,2019,0.00770748766513
NAmerica,ELCUSAFL02,SP2,2019,0.0071867389246
NAmerica,ELCUSAFL02,SP3,2019,0.00685871607514
NAmerica,ELCUSAFL02,SP4,2019,0.0067487350933
NAmerica,ELCUSAFL02,SP5,2019,0.00689489803407
NAmerica,ELCUSAFL02,SP6,2019,0.00743021332924
NAmerica,ELCUSAFL02,SP7,2019,0.00807207445547
NAmerica,ELCUSAFL02,SP8,2019,0.00865767128007
NAmerica,ELCUSAFL02,SP9,2019,0.00935500978864
NAmerica,ELCUSAFL02,SP10,2019,0.010080958745
NAmerica,ELCUSAFL02,SP11,2019,0.0107435112963
NAmerica,ELCUSAFL02,SP12,2019,0.0112989130284
NAmerica,ELCUSAFL02,SP13,2019,0.0117887869484
NAmerica,ELCUSAFL02,SP14,2019,0.0121792694961
NAmerica,ELCUSAFL02,SP15,2019,0.0124759152641
NAmerica,ELCUSAFL02,SP16,2019,0.0126704714493
NAmerica,ELCUSAFL02,SP17,2019,0.0126971462048
NAmerica,ELCUSAFL02,SP18,2019,0.0124793362483
NAmerica,ELCUSAFL02,SP19,2019,0.0121164194073
NAmerica,ELCUSAFL02,SP20,2019,0.0118672487039
NAmerica,ELCUSAFL02,SP21,2019,0.0114213658748
NAmerica,ELCUSAFL02,SP22,2019,0.0106003691756
NAmerica,ELCUSAFL02,SP23,2019,0.00954943079075
NAmerica,ELCUSAFL02,SP24,2019,0.00851529806423
NAmerica,ELCUSAMA02,S1,2019,0.00985015812595
NAmerica,ELCUSAMA02,S2,2019,0.00935935968749
NAmerica,ELCUSAMA02,S3,2019,0.00902267637174
NAmerica,ELCUSAMA02,S4,2019,0.00886189345376
NAmerica,ELCUSAMA02,S5,2019,0.00894412703873
NAmerica,ELCUSAMA02,S6,2019,0.00928789823461
NAmerica,ELCUSAMA02,S7,2019,0.00980127761325
NAmerica,ELCUSAMA02,S8,2019,0.0104441534082
NAmerica,ELCUSAMA02,S9,2019,0.0111313587249
