REGION,TIMESLICE,FUEL,YEAR,VALUE
"W","SP5","ELC",2020,4.87615678953
"W","SP5","ELC",2021,4.93140032677
"W","SP5","ELC",2022,4.9920401698
"W","SP5","ELC",2023,5.06969209549
"W","SP5","ELC",2024,5.140209922
"W","SP5","ELC",2025,5.22956908737
"W","SP5","ELC",2026,5.34078786433
"W","SP5","ELC",2027,5.41304348423
"W","SP5","ELC",2028,5.47359186445
"W","SP5","ELC",2029,5.53450609591
"W","SP5","ELC",2030,5.61663969929
"W","SP5","ELC",2031,5.70791958367
"W","SP5","ELC",2032,5.78941294738
"W","SP5","ELC",2033,5.85426007967
"W","SP5","ELC",2034,5.90968654253
"W","SP5","ELC",2035,5.98029583185
"W","SP5","ELC",2036,6.05072219555
"W","SP5","ELC",2037,6.12197172454
"W","SP5","ELC",2038,6.19907487337
"W","SP5","ELC",2039,6.27562924534
"W","SP5","ELC",2040,6.3502628983
"W","SP5","ELC",2041,6.4306943431154
"W","SP5","ELC",2042,6.5049927181089
"W","SP5","ELC",2043,6.57929109401703
"W","SP5","ELC",2044,6.65358946901053
"W","SP5","ELC",2045,6.72788784491865
"W","SP5","ELC",2046,6.80218621991215
"W","SP5","ELC",2047,6.87648459582028
"W","SP5","ELC",2048,6.95078297081378
"W","SP5","ELC",2049,7.02508134672191
"W","SP5","ELC",2050,7.0993797217154
"W","SP6","ELC",2019,4.98393744548
"W","SP6","ELC",2020,5.04104910036
"W","SP6","ELC",2021,5.09816075524
"W","SP6","ELC",2022,5.1608511976
"W","SP6","ELC",2023,5.24112900388
"W","SP6","ELC",2024,5.314031464
"W","SP6","ELC",2025,5.40641240244
"W","SP6","ELC",2026,5.52139215796
"W","SP6","ELC",2027,5.59609117676
"W","SP6","ELC",2028,5.6586870634
"W","SP6","ELC",2029,5.72166117292
"W","SP6","ELC",2030,5.80657220948
"W","SP6","ELC",2031,5.90093881804
"W","SP6","ELC",2032,5.98518796456
"W","SP6","ELC",2033,6.05222797004
"W","SP6","ELC",2034,6.10952873636
"W","SP6","ELC",2035,6.1825257522
"W","SP6","ELC",2036,6.2553336566
"W","SP6","ELC",2037,6.32899256248
"W","SP6","ELC",2038,6.40870303444
"W","SP6","ELC",2039,6.48784617208
"W","SP6","ELC",2040,6.5650036396
"W","SP6","ELC",2041,6.64815495733407
"W","SP6","ELC",2042,6.72496580911459
"W","SP6","ELC",2043,6.80177666184067
"W","SP6","ELC",2044,6.8785875136212
"W","SP6","ELC",2045,6.95539836634728
"W","SP6","ELC",2046,7.03220921812781
"W","SP6","ELC",2047,7.10902007085389
"W","SP6","ELC",2048,7.18583092263441
"W","SP6","ELC",2049,7.26264177536049
"W","SP6","ELC",2050,7.33945262714102
"W","SP7","ELC",2019,5.33205245471
"W","SP7","ELC",2020,5.39315320947
"W","SP7","ELC",2021,5.45425396423
"W","SP7","ELC",2022,5.5213231702
"W","SP7","ELC",2023,5.60720817151
"W","SP7","ELC",2024,5.685202678
"W","SP7","ELC",2025,5.78403618363
"W","SP7","ELC",2026,5.90704697467
"W","SP7","ELC",2027,5.98696352477
"W","SP7","ELC",2028,6.05393157055
"W","SP7","ELC",2029,6.12130425709
"W","SP7","ELC",2030,6.21214610771
"W","SP7","ELC",2031,6.31310397733
"W","SP7","ELC",2032,6.40323770662
"W","SP7","ELC",2033,6.47496028133
"W","SP7","ELC",2034,6.53626335647
"W","SP7","ELC",2035,6.61435902315
"W","SP7","ELC",2036,6.69225236945
"W","SP7","ELC",2037,6.77105615746
"W","SP7","ELC",2038,6.85633419763
"W","SP7","ELC",2039,6.94100527666
"W","SP7","ELC",2040,7.0235519917
"W","SP7","ELC",2041,7.11251121173163
"W","SP7","ELC",2042,7.19468710082834
"W","SP7","ELC",2043,7.27686299093665
"W","SP7","ELC",2044,7.35903888003336
"W","SP7","ELC",2045,7.44121477014167
"W","SP7","ELC",2046,7.52339065923839
"W","SP7","ELC",2047,7.6055665493467
"W","SP7","ELC",2048,7.68774243844341
"W","SP7","ELC",2049,7.76991832855172
"W","SP7","ELC",2050,7.85209421764844
"W","SP8","ELC",2019,5.67786197228
"W","SP8","ELC",2020,5.74292540796
"W","SP8","ELC",2021,5.80798884364
"W","SP8","ELC",2022,5.8794078136
"W","SP8","ELC",2023,5.97086287468
"W","SP8","ELC",2024,6.053915704
"W","SP8","ELC",2025,6.15915904284
"W","SP8","ELC",2026,6.29014768156
"W","SP8","ELC",2027,6.37524720836
"W","SP8","ELC",2028,6.4465584574
"W","SP8","ELC",2029,6.51830059012
"W","SP8","ELC",2030,6.61503397628
"W","SP8","ELC",2031,6.72253945444
"W","SP8","ELC",2032,6.81851879416
"W","SP8","ELC",2033,6.89489292644
"W","SP8","ELC",2034,6.96017180396
"W","SP8","ELC",2035,7.0433323542
"W","SP8","ELC",2036,7.1262774626
"W","SP8","ELC",2037,7.21019205928
"W","SP8","ELC",2038,7.30100079484
"W","SP8","ELC",2039,7.39116320488
"W","SP8","ELC",2040,7.4790634756
"W","SP8","ELC",2041,7.57379213342764
"W","SP8","ELC",2042,7.66129752833957
"W","SP8","ELC",2043,7.74880292432871
"W","SP8","ELC",2044,7.83630831924064
"W","SP8","ELC",2045,7.92381371522977
"W","SP8","ELC",2046,8.0113191101417
"W","SP8","ELC",2047,8.09882450613084
"W","SP8","ELC",2048,8.18632990104277
"W","SP8","ELC",2049,8.2738352970319
"W","SP8","ELC",2050,8.36134069194383
"W","SP9","ELC",2019,5.76513753448
"W","SP9","ELC",2020,5.83120107336
"W","SP9","ELC",2021,5.89726461224
"W","SP9","ELC",2022,5.9697813776
"W","SP9","ELC",2023,6.06264221288
"W","SP9","ELC",2024,6.146971664
"W","SP9","ELC",2025,6.25383271944
"W","SP9","ELC",2026,6.38683481096
"W","SP9","ELC",2027,6.47324241976
"W","SP9","ELC",2028,6.5456498084
"W","SP9","ELC",2029,6.61849470392
"W","SP9","ELC",2030,6.71671499848
"W","SP9","ELC",2031,6.82587296504
"W","SP9","ELC",2032,6.92332762256
"W","SP9","ELC",2033,7.00087571704
"W","SP9","ELC",2034,7.06715800936
"W","SP9","ELC",2035,7.1515968372
"W","SP9","ELC",2036,7.2358169116
"W","SP9","ELC",2037,7.32102137648
"W","SP9","ELC",2038,7.41322595144
"W","SP9","ELC",2039,7.50477426608
"W","SP9","ELC",2040,7.5940256696
"W","SP9","ELC",2041,7.69021042074388
"W","SP9","ELC",2042,7.77906087874007
"W","SP9","ELC",2043,7.86791133783004
"W","SP9","ELC",2044,7.95676179582623
"W","SP9","ELC",2045,8.04561225491619
"W","SP9","ELC",2046,8.13446271291239
"W","SP9","ELC",2047,8.22331317200235
"W","SP9","ELC",2048,8.31216362999854
"W","SP9","ELC",2049,8.4010140890885
"W","SP9","ELC",2050,8.4898645470847
"W","SP10","ELC",2019,5.79609563854
"W","SP10","ELC",2020,5.86251393078
"W","SP10","ELC",2021,5.92893222302
"W","SP10","ELC",2022,6.0018383948
"W","SP10","ELC",2023,6.09519788174
"W","SP10","ELC",2024,6.179980172
"W","SP10","ELC",2025,6.28741505862
"W","SP10","ELC",2026,6.42113135558
"W","SP10","ELC",2027,6.50800296298
"W","SP10","ELC",2028,6.5807991707
"W","SP10","ELC",2029,6.65403523466
"W","SP10","ELC",2030,6.75278296054
"W","SP10","ELC",2031,6.86252709242
"W","SP10","ELC",2032,6.96050506988
"W","SP10","ELC",2033,7.03846958842
"W","SP10","ELC",2034,7.10510780878
"W","SP10","ELC",2035,7.1900000631
"W","SP10","ELC",2036,7.2746723893
"W","SP10","ELC",2037,7.36033439204
"W","SP10","ELC",2038,7.45303409462
"W","SP10","ELC",2039,7.54507401284
"W","SP10","ELC",2040,7.6348046858
"W","SP10","ELC",2041,7.73150593763742
"W","SP10","ELC",2042,7.82083351204375
"W","SP10","ELC",2043,7.91016108754973
"W","SP10","ELC",2044,7.99948866195607
"W","SP10","ELC",2045,8.08881623746204
"W","SP10","ELC",2046,8.17814381186838
"W","SP10","ELC",2047,8.26747138737436
"W","SP10","ELC",2048,8.35679896178069
"W","SP10","ELC",2049,8.44612653728667
"W","SP10","ELC",2050,8.535454111693
"W","SP11","ELC",2019,5.78852082815
"W","SP11","ELC",2020,5.85485231955
"W","SP11","ELC",2021,5.92118381095
"W","SP11","ELC",2022,5.993994703
"W","SP11","ELC",2023,6.08723218015
"W","SP11","ELC",2024,6.17190367
"W","SP11","ELC",2025,6.27919815195
"W","SP11","ELC",2026,6.41273969755
"W","SP11","ELC",2027,6.49949777405
"W","SP11","ELC",2028,6.57219884575
"W","SP11","ELC",2029,6.64533919885
"W","SP11","ELC",2030,6.74395787315
"W","SP11","ELC",2031,6.85355858245
"W","SP11","ELC",2032,6.9514085143
"W","SP11","ELC",2033,7.02927114245
"W","SP11","ELC",2034,7.09582227455
"W","SP11","ELC",2035,7.18060358475
"W","SP11","ELC",2036,7.26516525425
"W","SP11","ELC",2037,7.3507153069
"W","SP11","ELC",2038,7.44329386195
"W","SP11","ELC",2039,7.5352134949
"W","SP11","ELC",2040,7.6248269005
"W","SP11","ELC",2041,7.72140177525656
"W","SP11","ELC",2042,7.81061260910496
"W","SP11","ELC",2043,7.89982344405156
"W","SP11","ELC",2044,7.98903427789995
"W","SP11","ELC",2045,8.07824511284655
"W","SP11","ELC",2046,8.16745594669494
"W","SP11","ELC",2047,8.25666678164154
"W","SP11","ELC",2048,8.34587761548994
"W","SP11","ELC",2049,8.43508845043653
"W","SP11","ELC",2050,8.52429928428493
"W","SP12","ELC",2019,5.78588590524
"W","SP12","ELC",2020,5.85218720268
"W","SP12","ELC",2021,5.91848850012
"W","SP12","ELC",2022,5.9912662488
"W","SP12","ELC",2023,6.08446128444
"W","SP12","ELC",2024,6.169094232
"W","SP12","ELC",2025,6.27633987372
"W","SP12","ELC",2026,6.40982063148
"W","SP12","ELC",2027,6.49653921588
"W","SP12","ELC",2028,6.5692071942
"W","SP12","ELC",2029,6.64231425396
"W","SP12","ELC",2030,6.74088803724
"W","SP12","ELC",2031,6.85043885652
"W","SP12","ELC",2032,6.94824424728
"W","SP12","ELC",2033,7.02607143252
"W","SP12","ELC",2034,7.09259227068
"W","SP12","ELC",2035,7.1773349886
"W","SP12","ELC",2036,7.2618581658
"W","SP12","ELC",2037,7.34736927624
"W","SP12","ELC",2038,7.43990568972
"W","SP12","ELC",2039,7.53178348104
"W","SP12","ELC",2040,7.6213560948
"W","SP12","ELC",2041,7.71788700886996
"W","SP12","ELC",2042,7.8070572341282
"W","SP12","ELC",2043,7.89622746048414
"W","SP12","ELC",2044,7.98539768574238
"W","SP12","ELC",2045,8.07456791209832
"W","SP12","ELC",2046,8.16373813735655
"W","SP12","ELC",2047,8.25290836371249
"W","SP12","ELC",2048,8.34207858897073
"W","SP12","ELC",2049,8.43124881532667
"W","SP12","ELC",2050,8.52041904058491
"W","SP13","ELC",2019,5.79016745731
"W","SP13","ELC",2020,5.85651781767
"W","SP13","ELC",2021,5.92286817803
"W","SP13","ELC",2022,5.9956997822
"W","SP13","ELC",2023,6.08896378211
"W","SP13","ELC",2024,6.173659358
"W","SP13","ELC",2025,6.28098436143
"W","SP13","ELC",2026,6.41456389487
"W","SP13","ELC",2027,6.50134665097
"W","SP13","ELC",2028,6.57406840355
"W","SP13","ELC",2029,6.64722956249
"W","SP13","ELC",2030,6.74587629031
"W","SP13","ELC",2031,6.85550817713
"W","SP13","ELC",2032,6.95338594382
"W","SP13","ELC",2033,7.03127072113
"W","SP13","ELC",2034,7.09784078467
"W","SP13","ELC",2035,7.18264621215
"W","SP13","ELC",2036,7.26723193645
"W","SP13","ELC",2037,7.35280632506
"W","SP13","ELC",2038,7.44541121543
"W","SP13","ELC",2039,7.53735699626
"W","SP13","ELC",2040,7.6269958937
"W","SP13","ELC",2041,7.72359824058798
"W","SP13","ELC",2042,7.81283445175897
"W","SP13","ELC",2043,7.90207066402847
"W","SP13","ELC",2044,7.99130687519946
"W","SP13","ELC",2045,8.08054308746897
"W","SP13","ELC",2046,8.16977929863996
"W","SP13","ELC",2047,8.25901551090946
"W","SP13","ELC",2048,8.34825172208045
"W","SP13","ELC",2049,8.43748793434996
"W","SP13","ELC",2050,8.52672414552095
"W","SP14","ELC",2019,5.71145447216
"W","SP14","ELC",2020,5.77690284912
"W","SP14","ELC",2021,5.84235122608
"W","SP14","ELC",2022,5.9141927392
"W","SP14","ELC",2023,6.00618888496
"W","SP14","ELC",2024,6.089733088
"W","SP14","ELC",2025,6.19559908848
"W","SP14","ELC",2026,6.32736270832
"W","SP14","ELC",2027,6.41296571792
"W","SP14","ELC",2028,6.4846988728
"W","SP14","ELC",2029,6.55686546064
"W","SP14","ELC",2030,6.65417116016
"W","SP14","ELC",2031,6.76231268368
"W","SP14","ELC",2032,6.85885987552
"W","SP14","ELC",2033,6.93568586768
"W","SP14","ELC",2034,7.00135096112
"W","SP14","ELC",2035,7.0850035224
"W","SP14","ELC",2036,7.1684393672
"W","SP14","ELC",2037,7.25285043616
"W","SP14","ELC",2038,7.34419643248
"W","SP14","ELC",2039,7.43489227936
"W","SP14","ELC",2040,7.5233126032
"W","SP14","ELC",2041,7.61860171361389
"W","SP14","ELC",2042,7.70662482540277
"W","SP14","ELC",2043,7.79464793827524
"W","SP14","ELC",2044,7.88267105006412
"W","SP14","ELC",2045,7.97069416293659
"W","SP14","ELC",2046,8.05871727472548
"W","SP14","ELC",2047,8.14674038759794
"W","SP14","ELC",2048,8.23476349938683
"W","SP14","ELC",2049,8.32278661225929
"W","SP14","ELC",2050,8.41080972404818
"W","SP15","ELC",2019,5.660735764
"W","SP15","ELC",2020,5.725602948
"W","SP15","ELC",2021,5.790470132
"W","SP15","ELC",2022,5.86167368
"W","SP15","ELC",2023,5.952852884
"W","SP15","ELC",2024,6.0356552
"W","SP15","ELC",2025,6.140581092
"W","SP15","ELC",2026,6.271174628
"W","SP15","ELC",2027,6.356017468
"W","SP15","ELC",2028,6.42711362
"W","SP15","ELC",2029,6.498639356
"W","SP15","ELC",2030,6.595080964
"W","SP15","ELC",2031,6.702262172
"W","SP15","ELC",2032,6.797952008
"W","SP15","ELC",2033,6.874095772
"W","SP15","ELC",2034,6.939177748
"W","SP15","ELC",2035,7.02208746
"W","SP15","ELC",2036,7.10478238
"W","SP15","ELC",2037,7.188443864
"W","SP15","ELC",2038,7.278978692
"W","SP15","ELC",2039,7.368869144
"W","SP15","ELC",2040,7.45650428
"W","SP15","ELC",2041,7.55094720655556
"W","SP15","ELC",2042,7.63818865781648
"W","SP15","ELC",2043,7.72543011015136
"W","SP15","ELC",2044,7.81267156141228
"W","SP15","ELC",2045,7.89991301374716
"W","SP15","ELC",2046,7.98715446500808
"W","SP15","ELC",2047,8.07439591734296
"W","SP15","ELC",2048,8.16163736860388
"W","SP15","ELC",2049,8.24887882093876
"W","SP15","ELC",2050,8.33612027219968
"W","SP16","ELC",2019,5.63076595369
"W","SP16","ELC",2020,5.69528970933
"W","SP16","ELC",2021,5.75981346497
"W","SP16","ELC",2022,5.8306400378
"W","SP16","ELC",2023,5.92133650889
"W","SP16","ELC",2024,6.003700442
"W","SP16","ELC",2025,6.10807082157
"W","SP16","ELC",2026,6.23797295213
"W","SP16","ELC",2027,6.32236660603
"W","SP16","ELC",2028,6.39308635145
"W","SP16","ELC",2029,6.46423340651
"W","SP16","ELC",2030,6.56016442069
"W","SP16","ELC",2031,6.66677817587
"W","SP16","ELC",2032,6.76196139818
"W","SP16","ELC",2033,6.83770203187
"W","SP16","ELC",2034,6.90243944233
"W","SP16","ELC",2035,6.98491020285
"W","SP16","ELC",2036,7.06716730855
"W","SP16","ELC",2037,7.15038586094
"W","SP16","ELC",2038,7.24044136757
"W","SP16","ELC",2039,7.32985590974
"W","SP16","ELC",2040,7.4170270763
"W","SP16","ELC",2041,7.51096999071721
"W","SP16","ELC",2042,7.59774955683555
"W","SP16","ELC",2043,7.68452912402217
"W","SP16","ELC",2044,7.77130869014051
"W","SP16","ELC",2045,7.85808825732712
"W","SP16","ELC",2046,7.94486782344546
"W","SP16","ELC",2047,8.03164739063208
"W","SP16","ELC",2048,8.11842695675042
"W","SP16","ELC",2049,8.20520652393703
"W","SP16","ELC",2050,8.29198609005537
"W","SP17","ELC",2019,5.69597542013
"W","SP17","ELC",2020,5.76124642041
"W","SP17","ELC",2021,5.82651742069
"W","SP17","ELC",2022,5.8981642306
"W","SP17","ELC",2023,5.98991105053
"W","SP17","ELC",2024,6.073228834
"W","SP17","ELC",2025,6.17880791889
"W","SP17","ELC",2026,6.31021443601
"W","SP17","ELC",2027,6.39558544631
"W","SP17","ELC",2028,6.46712419165
"W","SP17","ELC",2029,6.53909519527
"W","SP17","ELC",2030,6.63613717913
"W","SP17","ELC",2031,6.74398561999
"W","SP17","ELC",2032,6.84027115186
"W","SP17","ELC",2033,6.91688893199
"W","SP17","ELC",2034,6.98237606141
"W","SP17","ELC",2035,7.06580190945
"W","SP17","ELC",2036,7.14901162835
"W","SP17","ELC",2037,7.23319392838
"W","SP17","ELC",2038,7.32429236089
"W","SP17","ELC",2039,7.41474240598
"W","SP17","ELC",2040,7.5029230951
"W","SP17","ELC",2041,7.59795395516712
"W","SP17","ELC",2042,7.68573850875093
"W","SP17","ELC",2043,7.77352306341539
"W","SP17","ELC",2044,7.86130761699921
"W","SP17","ELC",2045,7.94909217166366
"W","SP17","ELC",2046,8.03687672524748
"W","SP17","ELC",2047,8.12466127991194
"W","SP17","ELC",2048,8.21244583349575
"W","SP17","ELC",2049,8.30023038816021
"W","SP17","ELC",2050,8.38801494174403
"W","SP18","ELC",2019,5.72561632628
"W","SP18","ELC",2020,5.79122698596
"W","SP18","ELC",2021,5.85683764564
"W","SP18","ELC",2022,5.9288572936
"W","SP18","ELC",2023,6.02108154868
"W","SP18","ELC",2024,6.104832904
"W","SP18","ELC",2025,6.21096140484
"W","SP18","ELC",2026,6.34305173956
"W","SP18","ELC",2027,6.42886700636
"W","SP18","ELC",2028,6.5007780274
"W","SP18","ELC",2029,6.57312355612
"W","SP18","ELC",2030,6.67067053028
"W","SP18","ELC",2031,6.77908019644
"W","SP18","ELC",2032,6.87586678216
"W","SP18","ELC",2033,6.95288326844
"W","SP18","ELC",2034,7.01871118196
"W","SP18","ELC",2035,7.1025711642
"W","SP18","ELC",2036,7.1862138926
"W","SP18","ELC",2037,7.27083426328
"W","SP18","ELC",2038,7.36240675684
"W","SP18","ELC",2039,7.45332748888
"W","SP18","ELC",2040,7.5419670556
"W","SP18","ELC",2041,7.6374924404143
"W","SP18","ELC",2042,7.72573381017485
"W","SP18","ELC",2043,7.81397518102167
"W","SP18","ELC",2044,7.90221655078222
"W","SP18","ELC",2045,7.99045792162903
"W","SP18","ELC",2046,8.07869929138958
"W","SP18","ELC",2047,8.1669406622364
"W","SP18","ELC",2048,8.25518203199695
"W","SP18","ELC",2049,8.34342340284377
"W","SP18","ELC",2050,8.43166477260431
"W","SP19","ELC",2019,5.70453852427
"W","SP19","ELC",2020,5.76990765039
"W","SP19","ELC",2021,5.83527677651
"W","SP19","ELC",2022,5.9070312974
"W","SP19","ELC",2023,5.99891604587
"W","SP19","ELC",2024,6.082359086
"W","SP19","ELC",2025,6.18809689431
"W","SP19","ELC",2026,6.31970096279
"W","SP19","ELC",2027,6.40520031649
"W","SP19","ELC",2028,6.47684661035
"W","SP19","ELC",2029,6.54892581233
"W","SP19","ELC",2030,6.64611368527
"W","SP19","ELC",2031,6.75412426121
"W","SP19","ELC",2032,6.85055454494
"W","SP19","ELC",2033,6.92728750921
"W","SP19","ELC",2034,6.99287308939
"W","SP19","ELC",2035,7.07642435655
"W","SP19","ELC",2036,7.15975916965
"W","SP19","ELC",2037,7.24406802602
"W","SP19","ELC",2038,7.33530341231
"W","SP19","ELC",2039,7.42588943642
"W","SP19","ELC",2040,7.5142026929
"W","SP19","ELC",2041,7.60937641860316
"W","SP19","ELC",2042,7.69729294401248
"W","SP19","ELC",2043,7.78520947050406
"W","SP19","ELC",2044,7.87312599591338
"W","SP19","ELC",2045,7.96104252240497
"W","SP19","ELC",2046,8.04895904781429
"W","SP19","ELC",2047,8.13687557430588
"W","SP19","ELC",2048,8.2247920997152
"W","SP19","ELC",2049,8.31270862620678
"W","SP19","ELC",2050,8.4006251516161
"W","SP20","ELC",2019,5.70223303261
"W","SP20","ELC",2020,5.76757573977
"W","SP20","ELC",2021,5.83291844693
"W","SP20","ELC",2022,5.9046439682
"W","SP20","ELC",2023,5.99649158141
"W","SP20","ELC",2024,6.079900898
"W","SP20","ELC",2025,6.18559597233
"W","SP20","ELC",2026,6.31714685297
"W","SP20","ELC",2027,6.40261165207
"W","SP20","ELC",2028,6.47422899005
"W","SP20","ELC",2029,6.54627906119
"W","SP20","ELC",2030,6.64342765561
"W","SP20","ELC",2031,6.75139457903
"W","SP20","ELC",2032,6.84778589042
"W","SP20","ELC",2033,6.92448784303
"W","SP20","ELC",2034,6.99004691677
"W","SP20","ELC",2035,7.07356441665
"W","SP20","ELC",2036,7.15686554995
"W","SP20","ELC",2037,7.24114033286
"W","SP20","ELC",2038,7.33233884633
"W","SP20","ELC",2039,7.42288826006
"W","SP20","ELC",2040,7.5111658247
"W","SP20","ELC",2041,7.60630108590162
"W","SP20","ELC",2042,7.69418207980997
"W","SP20","ELC",2043,7.78206307480015
"W","SP20","ELC",2044,7.8699440687085
"W","SP20","ELC",2045,7.95782506369868
"W","SP20","ELC",2046,8.04570605760702
"W","SP20","ELC",2047,8.13358705259721
"W","SP20","ELC",2048,8.22146804650555
"W","SP20","ELC",2049,8.30934904149573
"W","SP20","ELC",2050,8.39723003540408
"W","SP21","ELC",2019,5.77040685321
"W","SP21","ELC",2020,5.83653077397
"W","SP21","ELC",2021,5.90265469473
"W","SP21","ELC",2022,5.9752377402
"W","SP21","ELC",2023,6.06818345001
"W","SP21","ELC",2024,6.152589978
"W","SP21","ELC",2025,6.25954870413
"W","SP21","ELC",2026,6.39267235917
"W","SP21","ELC",2027,6.47915894427
"W","SP21","ELC",2028,6.55163251305
"W","SP21","ELC",2029,6.62454398859
"W","SP21","ELC",2030,6.72285405621
"W","SP21","ELC",2031,6.83211179283
"W","SP21","ELC",2032,6.92965552362
"W","SP21","ELC",2033,7.00727449683
"W","SP21","ELC",2034,7.07361737097
"W","SP21","ELC",2035,7.15813337565
"W","SP21","ELC",2036,7.24243042695
"W","SP21","ELC",2037,7.32771276846
"W","SP21","ELC",2038,7.42000161813
"W","SP21","ELC",2039,7.51163360766
"W","SP21","ELC",2040,7.6009665867
"W","SP21","ELC",2041,7.69723925042319
"W","SP21","ELC",2042,7.78617091747636
"W","SP21","ELC",2043,7.87510258562429
"W","SP21","ELC",2044,7.96403425267746
"W","SP21","ELC",2045,8.05296592082539
"W","SP21","ELC",2046,8.14189758787856
"W","SP21","ELC",2047,8.23082925602649
"W","SP21","ELC",2048,8.31976092307966
"W","SP21","ELC",2049,8.40869259122759
"W","SP21","ELC",2050,8.49762425828076
"W","SP22","ELC",2019,5.67852030769
"W","SP22","ELC",2020,5.74359128733
"W","SP22","ELC",2021,5.80866226697
"W","SP22","ELC",2022,5.8800895178
"W","SP22","ELC",2023,5.97155518289
"W","SP22","ELC",2024,6.054617642
"W","SP22","ELC",2025,6.15987318357
"W","SP22","ELC",2026,6.29087701013
"W","SP22","ELC",2027,6.37598640403
"W","SP22","ELC",2028,6.44730592145
"W","SP22","ELC",2029,6.51905637251
"W","SP22","ELC",2030,6.61580097469
"W","SP22","ELC",2031,6.72331891787
"W","SP22","ELC",2032,6.81930938618
"W","SP22","ELC",2033,6.89569237387
"W","SP22","ELC",2034,6.96097882033
"W","SP22","ELC",2035,7.04414901285
"W","SP22","ELC",2036,7.12710373855
"W","SP22","ELC",2037,7.21102806494
"W","SP22","ELC",2038,7.30184732957
"W","SP22","ELC",2039,7.39202019374
"W","SP22","ELC",2040,7.4799306563
"W","SP22","ELC",2041,7.57467029770387
"W","SP22","ELC",2042,7.66218583867083
"W","SP22","ELC",2043,7.74970138071513
"W","SP22","ELC",2044,7.83721692168209
"W","SP22","ELC",2045,7.92473246372638
"W","SP22","ELC",2046,8.01224800469334
"W","SP22","ELC",2047,8.09976354673764
"W","SP22","ELC",2048,8.1872790877046
"W","SP22","ELC",2049,8.27479462974889
"W","SP22","ELC",2050,8.36231017071585
"W","SP23","ELC",2019,5.42130407732
"W","SP23","ELC",2020,5.48342757924
"W","SP23","ELC",2021,5.54555108116
"W","SP23","ELC",2022,5.6137429384
"W","SP23","ELC",2023,5.70106554292
"W","SP23","ELC",2024,5.780365576
"W","SP23","ELC",2025,5.88085342596
"W","SP23","ELC",2026,6.00592325764
"W","SP23","ELC",2027,6.08717750684
"W","SP23","ELC",2028,6.1552665106
"W","SP23","ELC",2029,6.22376692828
"W","SP23","ELC",2030,6.31612935332
"W","SP23","ELC",2031,6.41877712636
"W","SP23","ELC",2032,6.51041957704
"W","SP23","ELC",2033,6.58334269436
"W","SP23","ELC",2034,6.64567190324
"W","SP23","ELC",2035,6.7250747898
"W","SP23","ELC",2036,6.8042719694
"W","SP23","ELC",2037,6.88439483032
"W","SP23","ELC",2038,6.97110031396
"W","SP23","ELC",2039,7.05718867672
"W","SP23","ELC",2040,7.1411171164
"W","SP23","ELC",2041,7.23156539806434
"W","SP23","ELC",2042,7.3151168046571
"W","SP23","ELC",2043,7.3986682122784
"W","SP23","ELC",2044,7.48221961887116
"W","SP23","ELC",2045,7.56577102649245
"W","SP23","ELC",2046,7.64932243308521
"W","SP23","ELC",2047,7.7328738407065
"W","SP23","ELC",2048,7.81642524729926
"W","SP23","ELC",2049,7.89997665492056
"W","SP23","ELC",2050,7.98352806151332
"W","SP24","ELC",2019,5.1733092865
"W","SP24","ELC",2020,5.2325909805
"W","SP24","ELC",2021,5.2918726745
"W","SP24","ELC",2022,5.35694513
"W","SP24","ELC",2023,5.4402732065
"W","SP24","ELC",2024,5.5159457
"W","SP24","ELC",2025,5.6118367845
"W","SP24","ELC",2026,5.7311853605
"W","SP24","ELC",2027,5.8087226755
"W","SP24","ELC",2028,5.8736969825
"W","SP24","ELC",2029,5.9390638835
"W","SP24","ELC",2030,6.0272012365
"W","SP24","ELC",2031,6.1251534395
"W","SP24","ELC",2032,6.212603753
"W","SP24","ELC",2033,6.2821910395
"W","SP24","ELC",2034,6.3416690305
"W","SP24","ELC",2035,6.4174396725
"W","SP24","ELC",2036,6.4930140175
"W","SP24","ELC",2037,6.569471699
"W","SP24","ELC",2038,6.6522108845
"W","SP24","ELC",2039,6.734361179
"W","SP24","ELC",2040,6.814450355
"W","SP24","ELC",2041,6.90076112613709
"W","SP24","ELC",2042,6.98049051623618
"W","SP24","ELC",2043,7.06021990731676
"W","SP24","ELC",2044,7.13994929741586
"W","SP24","ELC",2045,7.21967868849644
"W","SP24","ELC",2046,7.29940807859553
"W","SP24","ELC",2047,7.37913746967611
"W","SP24","ELC",2048,7.45886685977521
"W","SP24","ELC",2049,7.53859625085579
"W","SP24","ELC",2050,7.61832564095488
"MW","S1","ELC",2019,1.56347739324
"MW","S1","ELC",2020,1.5822090752
"MW","S1","ELC",2021,1.60255719672
"MW","S1","ELC",2022,1.61244600344
"MW","S1","ELC",2023,1.62147904804
"MW","S1","ELC",2024,1.63098751604
"MW","S1","ELC",2025,1.64220750828
"MW","S1","ELC",2026,1.65675546432
"MW","S1","ELC",2027,1.66940172676
"MW","S1","ELC",2028,1.67957578752
"MW","S1","ELC",2029,1.68955967892
"MW","S1","ELC",2030,1.70030424776
"MW","S1","ELC",2031,1.71066847788
"MW","S1","ELC",2032,1.71922609908
"MW","S1","ELC",2033,1.72825914368
"MW","S1","ELC",2034,1.7367216802
"MW","S1","ELC",2035,1.74546947076
"MW","S1","ELC",2036,1.75307624516
"MW","S1","ELC",2037,1.76134861232
