REGION,FUEL,TIMESLICE,YEAR,VALUE
CanMW,ELC,W23,2019,0.010373219338988002
CanMW,ELC,W24,2019,0.01014826623595331
CanMW,ELC,SP1,2019,0.009146841149189164
CanMW,ELC,SP2,2019,0.009121877849461326
CanMW,ELC,SP3,2019,0.009154918205487103
CanMW,ELC,SP4,2019,0.009248170418330407
CanMW,ELC,SP5,2019,0.009497236604640524
CanMW,ELC,SP6,2019,0.009841940333285441
CanMW,ELC,SP7,2019,0.010070849304536228
CanMW,ELC,SP8,2019,0.010218302816220961
CanMW,ELC,SP9,2019,0.010301954668289086
CanMW,ELC,SP10,2019,0.010353770637639018
CanMW,ELC,SP11,2019,0.010360159069593968
CanMW,ELC,SP12,2019,0.010370031027291447
CanMW,ELC,SP13,2019,0.010351349882462004
CanMW,ELC,SP14,2019,0.010362697910389372
CanMW,ELC,SP15,2019,0.01040559841555079
CanMW,ELC,SP16,2019,0.010394037833510322
CanMW,ELC,SP17,2019,0.010257424581593871
CanMW,ELC,SP18,2019,0.010172686341836552
CanMW,ELC,SP19,2019,0.010146613037295839
CanMW,ELC,SP20,2019,0.010120161858776273
CanMW,ELC,SP21,2019,0.00993784947254254
CanMW,ELC,SP22,2019,0.009621982251908684
CanMW,ELC,SP23,2019,0.009372892448474892
CanMW,ELC,SP24,2019,0.009228190331698664
CanMW,ELC,S1,2019,0.009278494805133194
CanMW,ELC,S2,2019,0.009236798773279363
CanMW,ELC,S3,2019,0.009252232563603054
CanMW,ELC,S4,2019,0.009356761953002692
CanMW,ELC,S5,2019,0.009599286196053951
CanMW,ELC,S6,2019,0.009904171454177452
CanMW,ELC,S7,2019,0.01017258006478
CanMW,ELC,S8,2019,0.010397273379454232
CanMW,ELC,S9,2019,0.010558353971501276
CanMW,ELC,S10,2019,0.01066630784383425
CanMW,ELC,S11,2019,0.010709503563041645
CanMW,ELC,S12,2019,0.010754376098030195
CanMW,ELC,S13,2019,0.010772336920587454
CanMW,ELC,S14,2019,0.010795139253498736
CanMW,ELC,S15,2019,0.010831049090051415
CanMW,ELC,S16,2019,0.010823538844721753
CanMW,ELC,S17,2019,0.010674066068962533
CanMW,ELC,S18,2019,0.010571414240895312
CanMW,ELC,S19,2019,0.010506360873723756
CanMW,ELC,S20,2019,0.010403118617564582
CanMW,ELC,S21,2019,0.010158941175855848
CanMW,ELC,S22,2019,0.009815748943126337
CanMW,ELC,S23,2019,0.00954992640756655
CanMW,ELC,S24,2019,0.009381819721225244
CanMW,ELC,F1,2019,0.009804885066234371
CanMW,ELC,F2,2019,0.009793300867070222
CanMW,ELC,F3,2019,0.009834985090362215
CanMW,ELC,F4,2019,0.009991814600147189
CanMW,ELC,F5,2019,0.010331594158505207
CanMW,ELC,F6,2019,0.010739851566968111
CanMW,ELC,F7,2019,0.010899385237414235
CanMW,ELC,F8,2019,0.010956078142803714
CanMW,ELC,F9,2019,0.010979872394909483
CanMW,ELC,F10,2019,0.010981454742195921
CanMW,ELC,F11,2019,0.010957341658920497
CanMW,ELC,F12,2019,0.010945981822431292
CanMW,ELC,F13,2019,0.010923911620354028
CanMW,ELC,F14,2019,0.010959195603129235
CanMW,ELC,F15,2019,0.01113716243860618
CanMW,ELC,F16,2019,0.011271118764108834
CanMW,ELC,F17,2019,0.011186427758598872
CanMW,ELC,F18,2019,0.011141330860935382
CanMW,ELC,F19,2019,0.011029291226206082
CanMW,ELC,F20,2019,0.010819689253562208
CanMW,ELC,F21,2019,0.010510021527893876
CanMW,ELC,F22,2019,0.010203152431381408
CanMW,ELC,F23,2019,0.009988567245641436
CanMW,ELC,F24,2019,0.009867724328061097
CanONT,ELC,W1,2019,0.009590703519810354
CanONT,ELC,W2,2019,0.00972512102108745
CanONT,ELC,W3,2019,0.010117344776190603
CanONT,ELC,W4,2019,0.0107800911544587
CanONT,ELC,W5,2019,0.01133017405326982
CanONT,ELC,W6,2019,0.01143901818081826
CanONT,ELC,W7,2019,0.011411024403845244
CanONT,ELC,W8,2019,0.011350262660013544
CanONT,ELC,W9,2019,0.011267339792898604
CanONT,ELC,W10,2019,0.011179368867640989
CanONT,ELC,W11,2019,0.011118481292447961
CanONT,ELC,W12,2019,0.011096594037421728
CanONT,ELC,W13,2019,0.011266836467453294
CanONT,ELC,W14,2019,0.011677557432671617
CanONT,ELC,W15,2019,0.012171860029190655
CanONT,ELC,W16,2019,0.012384241161577424
CanONT,ELC,W17,2019,0.012320178194972067
CanONT,ELC,W18,2019,0.012050225513855494
CanONT,ELC,W19,2019,0.011589667927706626
CanONT,ELC,W20,2019,0.010952450512098482
CanONT,ELC,W21,2019,0.010354240818501918
CanONT,ELC,W22,2019,0.009946695244695922
CanONT,ELC,W23,2019,0.00972071692344098
CanONT,ELC,W24,2019,0.009610236988195279
CanONT,ELC,SP1,2019,0.008033525619690772
CanONT,ELC,SP2,2019,0.008282427454241703
CanONT,ELC,SP3,2019,0.00883927563918538
CanONT,ELC,SP4,2019,0.009496781511346418
CanONT,ELC,SP5,2019,0.00980284039131925
CanONT,ELC,SP6,2019,0.00987899797230163
CanONT,ELC,SP7,2019,0.009914519425419956
CanONT,ELC,SP8,2019,0.009911743733625963
CanONT,ELC,SP9,2019,0.009875141611169177
CanONT,ELC,SP10,2019,0.009861004087631773
CanONT,ELC,SP11,2019,0.009833276777070979
CanONT,ELC,SP12,2019,0.009859886409069391
CanONT,ELC,SP13,2019,0.010090905386622225
CanONT,ELC,SP14,2019,0.010359333287713296
CanONT,ELC,SP15,2019,0.010441382737143727
CanONT,ELC,SP16,2019,0.010581973376970663
CanONT,ELC,SP17,2019,0.010698278564061357
CanONT,ELC,SP18,2019,0.010529575717744861
CanONT,ELC,SP19,2019,0.009920500116005412
CanONT,ELC,SP20,2019,0.009181907034235864
CanONT,ELC,SP21,2019,0.008613941278426646
CanONT,ELC,SP22,2019,0.008262449875169739
CanONT,ELC,SP23,2019,0.008076996654107093
CanONT,ELC,SP24,2019,0.007997907942590256
CanONT,ELC,S1,2019,0.008567953616783771
CanONT,ELC,S2,2019,0.00875941713581101
CanONT,ELC,S3,2019,0.009261854359747643
CanONT,ELC,S4,2019,0.00990773933559783
CanONT,ELC,S5,2019,0.010419236417550055
CanONT,ELC,S6,2019,0.010774325117371978
CanONT,ELC,S7,2019,0.011095772432650707
CanONT,ELC,S8,2019,0.01134585116052229
