REGION,TECHNOLOGY,FUEL,MODE_OF_OPERATION,YEAR,VALUE
MW,NGCC,NG_F,1,2047,9.075
MW,NGCC,NG_F,1,2048,9.075
MW,NGCC,NG_F,1,2049,9.075
MW,NGCC,NG_F,1,2050,9.075
ME,HYD,Hydro_F,1,2019,1.0
ME,HYD,Hydro_F,1,2020,1.0
ME,HYD,Hydro_F,1,2021,1.0
ME,HYD,Hydro_F,1,2022,1.0
ME,HYD,Hydro_F,1,2023,1.0
ME,HYD,Hydro_F,1,2024,1.0
ME,HYD,Hydro_F,1,2025,1.0
ME,HYD,Hydro_F,1,2026,1.0
ME,HYD,Hydro_F,1,2027,1.0
ME,HYD,Hydro_F,1,2028,1.0
ME,HYD,Hydro_F,1,2029,1.0
ME,HYD,Hydro_F,1,2030,1.0
ME,HYD,Hydro_F,1,2031,1.0
ME,HYD,Hydro_F,1,2032,1.0
ME,HYD,Hydro_F,1,2033,1.0
ME,HYD,Hydro_F,1,2034,1.0
ME,HYD,Hydro_F,1,2035,1.0
ME,HYD,Hydro_F,1,2036,1.0
ME,HYD,Hydro_F,1,2037,1.0
ME,HYD,Hydro_F,1,2038,1.0
ME,HYD,Hydro_F,1,2039,1.0
ME,HYD,Hydro_F,1,2040,1.0
ME,HYD,Hydro_F,1,2041,1.0
ME,HYD,Hydro_F,1,2042,1.0
ME,HYD,Hydro_F,1,2043,1.0
ME,HYD,Hydro_F,1,2044,1.0
ME,HYD,Hydro_F,1,2045,1.0
ME,HYD,Hydro_F,1,2046,1.0
ME,HYD,Hydro_F,1,2047,1.0
ME,HYD,Hydro_F,1,2048,1.0
ME,HYD,Hydro_F,1,2049,1.0
ME,HYD,Hydro_F,1,2050,1.0
ME,WN,Wind_F,1,2019,1.0
ME,WN,Wind_F,1,2020,1.0
ME,WN,Wind_F,1,2021,1.0
ME,WN,Wind_F,1,2022,1.0
ME,WN,Wind_F,1,2023,1.0
ME,WN,Wind_F,1,2024,1.0
ME,WN,Wind_F,1,2025,1.0
ME,WN,Wind_F,1,2026,1.0
ME,WN,Wind_F,1,2027,1.0
ME,WN,Wind_F,1,2028,1.0
ME,WN,Wind_F,1,2029,1.0
ME,WN,Wind_F,1,2030,1.0
ME,WN,Wind_F,1,2031,1.0
ME,WN,Wind_F,1,2032,1.0
ME,WN,Wind_F,1,2033,1.0
ME,WN,Wind_F,1,2034,1.0
ME,WN,Wind_F,1,2035,1.0
ME,WN,Wind_F,1,2036,1.0
ME,WN,Wind_F,1,2037,1.0
ME,WN,Wind_F,1,2038,1.0
ME,WN,Wind_F,1,2039,1.0
ME,WN,Wind_F,1,2040,1.0
ME,WN,Wind_F,1,2041,1.0
ME,WN,Wind_F,1,2042,1.0
ME,WN,Wind_F,1,2043,1.0
ME,WN,Wind_F,1,2044,1.0
ME,WN,Wind_F,1,2045,1.0
ME,WN,Wind_F,1,2046,1.0
ME,WN,Wind_F,1,2047,1.0
ME,WN,Wind_F,1,2048,1.0
ME,WN,Wind_F,1,2049,1.0
ME,WN,Wind_F,1,2050,1.0
ME,BIO,Bio_F,1,2019,13.5
ME,BIO,Bio_F,1,2020,13.5
ME,BIO,Bio_F,1,2021,13.5
ME,BIO,Bio_F,1,2022,13.5
ME,BIO,Bio_F,1,2023,13.5
ME,BIO,Bio_F,1,2024,13.5
ME,BIO,Bio_F,1,2025,13.5
ME,BIO,Bio_F,1,2026,13.5
ME,BIO,Bio_F,1,2027,13.5
ME,BIO,Bio_F,1,2028,13.5
ME,BIO,Bio_F,1,2029,13.5
ME,BIO,Bio_F,1,2030,13.5
ME,BIO,Bio_F,1,2031,13.5
ME,BIO,Bio_F,1,2032,13.5
ME,BIO,Bio_F,1,2033,13.5
ME,BIO,Bio_F,1,2034,13.5
ME,BIO,Bio_F,1,2035,13.5
ME,BIO,Bio_F,1,2036,13.5
ME,BIO,Bio_F,1,2037,13.5
ME,BIO,Bio_F,1,2038,13.5
ME,BIO,Bio_F,1,2039,13.5
ME,BIO,Bio_F,1,2040,13.5
ME,BIO,Bio_F,1,2041,13.5
ME,BIO,Bio_F,1,2042,13.5
ME,BIO,Bio_F,1,2043,13.5
ME,BIO,Bio_F,1,2044,13.5
ME,BIO,Bio_F,1,2045,13.5
ME,BIO,Bio_F,1,2046,13.5
ME,BIO,Bio_F,1,2047,13.5
ME,BIO,Bio_F,1,2048,13.5
ME,BIO,Bio_F,1,2049,13.5
ME,BIO,Bio_F,1,2050,13.5
ME,CL,Coal_F,1,2019,11.13721429
ME,CL,Coal_F,1,2020,10.96628571
ME,CL,Coal_F,1,2021,10.79535714
ME,CL,Coal_F,1,2022,10.62442857
ME,CL,Coal_F,1,2023,10.4535
ME,CL,Coal_F,1,2024,10.28257143
ME,CL,Coal_F,1,2025,10.11164286
ME,CL,Coal_F,1,2026,9.940714286
ME,CL,Coal_F,1,2027,9.769785714
ME,CL,Coal_F,1,2028,9.598857143
ME,CL,Coal_F,1,2029,9.427928571
ME,CL,Coal_F,1,2030,9.257
ME,CL,Coal_F,1,2031,9.257
ME,CL,Coal_F,1,2032,9.257
ME,CL,Coal_F,1,2033,9.257
ME,CL,Coal_F,1,2034,9.257
ME,CL,Coal_F,1,2035,9.257
ME,CL,Coal_F,1,2036,9.257
ME,CL,Coal_F,1,2037,9.257
ME,CL,Coal_F,1,2038,9.257
ME,CL,Coal_F,1,2039,9.257
ME,CL,Coal_F,1,2040,9.257
ME,CL,Coal_F,1,2041,9.257
ME,CL,Coal_F,1,2042,9.257
ME,CL,Coal_F,1,2043,9.257
ME,CL,Coal_F,1,2044,9.257
ME,CL,Coal_F,1,2045,9.257
ME,CL,Coal_F,1,2046,9.257
ME,CL,Coal_F,1,2047,9.257
ME,CL,Coal_F,1,2048,9.257
ME,CL,Coal_F,1,2049,9.257
ME,CL,Coal_F,1,2050,9.257
ME,CLCCS,Coal_F,1,2019,8.787142857
ME,CLCCS,Coal_F,1,2020,8.782857143
ME,CLCCS,Coal_F,1,2021,8.778571429
ME,CLCCS,Coal_F,1,2022,8.774285714
ME,CLCCS,Coal_F,1,2023,8.77
ME,CLCCS,Coal_F,1,2024,8.765714286
ME,CLCCS,Coal_F,1,2025,8.761428571
ME,CLCCS,Coal_F,1,2026,8.757142857
ME,CLCCS,Coal_F,1,2027,8.752857143
ME,CLCCS,Coal_F,1,2028,8.748571429
ME,CLCCS,Coal_F,1,2029,8.744285714
ME,CLCCS,Coal_F,1,2030,8.74
ME,CLCCS,Coal_F,1,2031,8.74
ME,CLCCS,Coal_F,1,2032,8.74
ME,CLCCS,Coal_F,1,2033,8.74
ME,CLCCS,Coal_F,1,2034,8.74
ME,CLCCS,Coal_F,1,2035,8.74
ME,CLCCS,Coal_F,1,2036,8.74
ME,CLCCS,Coal_F,1,2037,8.74
ME,CLCCS,Coal_F,1,2038,8.74
ME,CLCCS,Coal_F,1,2039,8.74
ME,CLCCS,Coal_F,1,2040,8.74
ME,CLCCS,Coal_F,1,2041,8.74
ME,CLCCS,Coal_F,1,2042,8.74
ME,CLCCS,Coal_F,1,2043,8.74
ME,CLCCS,Coal_F,1,2044,8.74
ME,CLCCS,Coal_F,1,2045,8.74
ME,CLCCS,Coal_F,1,2046,8.74
ME,CLCCS,Coal_F,1,2047,8.74
ME,CLCCS,Coal_F,1,2048,8.74
ME,CLCCS,Coal_F,1,2049,8.74
ME,CLCCS,Coal_F,1,2050,8.74
ME,PV,Solar_F,1,2019,1.0
ME,PV,Solar_F,1,2020,1.0
ME,PV,Solar_F,1,2021,1.0
ME,PV,Solar_F,1,2022,1.0
ME,PV,Solar_F,1,2023,1.0
ME,PV,Solar_F,1,2024,1.0
ME,PV,Solar_F,1,2025,1.0
ME,PV,Solar_F,1,2026,1.0
ME,PV,Solar_F,1,2027,1.0
ME,PV,Solar_F,1,2028,1.0
ME,PV,Solar_F,1,2029,1.0
ME,PV,Solar_F,1,2030,1.0
ME,PV,Solar_F,1,2031,1.0
ME,PV,Solar_F,1,2032,1.0
ME,PV,Solar_F,1,2033,1.0
ME,PV,Solar_F,1,2034,1.0
ME,PV,Solar_F,1,2035,1.0
ME,PV,Solar_F,1,2036,1.0
ME,PV,Solar_F,1,2037,1.0
ME,PV,Solar_F,1,2038,1.0
ME,PV,Solar_F,1,2039,1.0
ME,PV,Solar_F,1,2040,1.0
ME,PV,Solar_F,1,2041,1.0
ME,PV,Solar_F,1,2042,1.0
ME,PV,Solar_F,1,2043,1.0
ME,PV,Solar_F,1,2044,1.0
ME,PV,Solar_F,1,2045,1.0
ME,PV,Solar_F,1,2046,1.0
ME,PV,Solar_F,1,2047,1.0
ME,PV,Solar_F,1,2048,1.0
ME,PV,Solar_F,1,2049,1.0
ME,PV,Solar_F,1,2050,1.0
ME,NUC,Nuc_F,1,2019,10.46
ME,NUC,Nuc_F,1,2020,10.46
ME,NUC,Nuc_F,1,2021,10.46
ME,NUC,Nuc_F,1,2022,10.46
ME,NUC,Nuc_F,1,2023,10.46
ME,NUC,Nuc_F,1,2024,10.46
ME,NUC,Nuc_F,1,2025,10.46
ME,NUC,Nuc_F,1,2026,10.46
ME,NUC,Nuc_F,1,2027,10.46
ME,NUC,Nuc_F,1,2028,10.46
ME,NUC,Nuc_F,1,2029,10.46
ME,NUC,Nuc_F,1,2030,10.46
ME,NUC,Nuc_F,1,2031,10.46
ME,NUC,Nuc_F,1,2032,10.46
ME,NUC,Nuc_F,1,2033,10.46
ME,NUC,Nuc_F,1,2034,10.46
ME,NUC,Nuc_F,1,2035,10.46
ME,NUC,Nuc_F,1,2036,10.46
ME,NUC,Nuc_F,1,2037,10.46
ME,NUC,Nuc_F,1,2038,10.46
ME,NUC,Nuc_F,1,2039,10.46
ME,NUC,Nuc_F,1,2040,10.46
ME,NUC,Nuc_F,1,2041,10.46
ME,NUC,Nuc_F,1,2042,10.46
ME,NUC,Nuc_F,1,2043,10.46
ME,NUC,Nuc_F,1,2044,10.46
ME,NUC,Nuc_F,1,2045,10.46
ME,NUC,Nuc_F,1,2046,10.46
ME,NUC,Nuc_F,1,2047,10.46
ME,NUC,Nuc_F,1,2048,10.46
ME,NUC,Nuc_F,1,2049,10.46
ME,NUC,Nuc_F,1,2050,10.46
ME,P2G,ELC,1,2019,1.15
ME,P2G,ELC,1,2020,1.15
ME,P2G,ELC,1,2021,1.15
ME,P2G,ELC,1,2022,1.15
ME,P2G,ELC,1,2023,1.15
ME,P2G,ELC,1,2024,1.15
ME,P2G,ELC,1,2025,1.15
ME,P2G,ELC,1,2026,1.15
ME,P2G,ELC,1,2027,1.15
ME,P2G,ELC,1,2028,1.15
ME,P2G,ELC,1,2029,1.15
ME,P2G,ELC,1,2030,1.15
ME,P2G,ELC,1,2031,1.15
ME,P2G,ELC,1,2032,1.15
ME,P2G,ELC,1,2033,1.15
ME,P2G,ELC,1,2034,1.15
ME,P2G,ELC,1,2035,1.15
ME,P2G,ELC,1,2036,1.15
ME,P2G,ELC,1,2037,1.15
ME,P2G,ELC,1,2038,1.15
ME,P2G,ELC,1,2039,1.15
ME,P2G,ELC,1,2040,1.15
ME,P2G,ELC,1,2041,1.15
ME,P2G,ELC,1,2042,1.15
ME,P2G,ELC,1,2043,1.15
ME,P2G,ELC,1,2044,1.15
ME,P2G,ELC,1,2045,1.15
ME,P2G,ELC,1,2046,1.15
ME,P2G,ELC,1,2047,1.15
ME,P2G,ELC,1,2048,1.15
ME,P2G,ELC,1,2049,1.15
ME,P2G,ELC,1,2050,1.15
ME,NGCT,NG_F,1,2019,9.691785714
ME,NGCT,NG_F,1,2020,9.635714286
ME,NGCT,NG_F,1,2021,9.579642857
ME,NGCT,NG_F,1,2022,9.523571429
ME,NGCT,NG_F,1,2023,9.4675
ME,NGCT,NG_F,1,2024,9.411428571
ME,NGCT,NG_F,1,2025,9.355357143
ME,NGCT,NG_F,1,2026,9.299285714
ME,NGCT,NG_F,1,2027,9.243214286
ME,NGCT,NG_F,1,2028,9.187142857
ME,NGCT,NG_F,1,2029,9.131071429
ME,NGCT,NG_F,1,2030,9.075
ME,NGCT,NG_F,1,2031,9.075
ME,NGCT,NG_F,1,2032,9.075
ME,NGCT,NG_F,1,2033,9.075
ME,NGCT,NG_F,1,2034,9.075
ME,NGCT,NG_F,1,2035,9.075
ME,NGCT,NG_F,1,2036,9.075
ME,NGCT,NG_F,1,2037,9.075
ME,NGCT,NG_F,1,2038,9.075
ME,NGCT,NG_F,1,2039,9.075
ME,NGCT,NG_F,1,2040,9.075
ME,NGCT,NG_F,1,2041,9.075
ME,NGCT,NG_F,1,2042,9.075
ME,NGCT,NG_F,1,2043,9.075
ME,NGCT,NG_F,1,2044,9.075
ME,NGCT,NG_F,1,2045,9.075
ME,NGCT,NG_F,1,2046,9.075
ME,NGCT,NG_F,1,2047,9.075
ME,NGCT,NG_F,1,2048,9.075
ME,NGCT,NG_F,1,2049,9.075
ME,NGCT,NG_F,1,2050,9.075
ME,NGCC,NG_F,1,2019,9.691785714
ME,NGCC,NG_F,1,2020,9.635714286
ME,NGCC,NG_F,1,2021,9.579642857
ME,NGCC,NG_F,1,2022,9.523571429
ME,NGCC,NG_F,1,2023,9.4675
ME,NGCC,NG_F,1,2024,9.411428571
ME,NGCC,NG_F,1,2025,9.355357143
ME,NGCC,NG_F,1,2026,9.299285714
ME,NGCC,NG_F,1,2027,9.243214286
ME,NGCC,NG_F,1,2028,9.187142857
ME,NGCC,NG_F,1,2029,9.131071429
ME,NGCC,NG_F,1,2030,9.075
ME,NGCC,NG_F,1,2031,9.075
ME,NGCC,NG_F,1,2032,9.075
ME,NGCC,NG_F,1,2033,9.075
ME,NGCC,NG_F,1,2034,9.075
ME,NGCC,NG_F,1,2035,9.075
ME,NGCC,NG_F,1,2036,9.075
ME,NGCC,NG_F,1,2037,9.075
ME,NGCC,NG_F,1,2038,9.075
ME,NGCC,NG_F,1,2039,9.075
ME,NGCC,NG_F,1,2040,9.075
ME,NGCC,NG_F,1,2041,9.075
ME,NGCC,NG_F,1,2042,9.075
ME,NGCC,NG_F,1,2043,9.075
ME,NGCC,NG_F,1,2044,9.075
ME,NGCC,NG_F,1,2045,9.075
ME,NGCC,NG_F,1,2046,9.075
ME,NGCC,NG_F,1,2047,9.075
ME,NGCC,NG_F,1,2048,9.075
ME,NGCC,NG_F,1,2049,9.075
ME,NGCC,NG_F,1,2050,9.075
E,HYD,Hydro_F,1,2019,1.0
E,HYD,Hydro_F,1,2020,1.0
E,HYD,Hydro_F,1,2021,1.0
E,HYD,Hydro_F,1,2022,1.0
E,HYD,Hydro_F,1,2023,1.0
E,HYD,Hydro_F,1,2024,1.0
E,HYD,Hydro_F,1,2025,1.0
E,HYD,Hydro_F,1,2026,1.0
E,HYD,Hydro_F,1,2027,1.0
E,HYD,Hydro_F,1,2028,1.0
E,HYD,Hydro_F,1,2029,1.0
E,HYD,Hydro_F,1,2030,1.0
E,HYD,Hydro_F,1,2031,1.0
E,HYD,Hydro_F,1,2032,1.0
E,HYD,Hydro_F,1,2033,1.0
E,HYD,Hydro_F,1,2034,1.0
E,HYD,Hydro_F,1,2035,1.0
E,HYD,Hydro_F,1,2036,1.0
E,HYD,Hydro_F,1,2037,1.0
E,HYD,Hydro_F,1,2038,1.0
E,HYD,Hydro_F,1,2039,1.0
E,HYD,Hydro_F,1,2040,1.0
E,HYD,Hydro_F,1,2041,1.0
E,HYD,Hydro_F,1,2042,1.0
E,HYD,Hydro_F,1,2043,1.0
E,HYD,Hydro_F,1,2044,1.0
E,HYD,Hydro_F,1,2045,1.0
E,HYD,Hydro_F,1,2046,1.0
E,HYD,Hydro_F,1,2047,1.0
E,HYD,Hydro_F,1,2048,1.0
E,HYD,Hydro_F,1,2049,1.0
E,HYD,Hydro_F,1,2050,1.0
E,WN,Wind_F,1,2019,1.0
E,WN,Wind_F,1,2020,1.0
E,WN,Wind_F,1,2021,1.0
E,WN,Wind_F,1,2022,1.0
E,WN,Wind_F,1,2023,1.0
E,WN,Wind_F,1,2024,1.0
E,WN,Wind_F,1,2025,1.0
E,WN,Wind_F,1,2026,1.0
E,WN,Wind_F,1,2027,1.0
E,WN,Wind_F,1,2028,1.0
E,WN,Wind_F,1,2029,1.0
E,WN,Wind_F,1,2030,1.0
E,WN,Wind_F,1,2031,1.0
E,WN,Wind_F,1,2032,1.0
E,WN,Wind_F,1,2033,1.0
E,WN,Wind_F,1,2034,1.0
E,WN,Wind_F,1,2035,1.0
E,WN,Wind_F,1,2036,1.0
E,WN,Wind_F,1,2037,1.0
E,WN,Wind_F,1,2038,1.0
E,WN,Wind_F,1,2039,1.0
E,WN,Wind_F,1,2040,1.0
E,WN,Wind_F,1,2041,1.0
E,WN,Wind_F,1,2042,1.0
E,WN,Wind_F,1,2043,1.0
E,WN,Wind_F,1,2044,1.0
E,WN,Wind_F,1,2045,1.0
E,WN,Wind_F,1,2046,1.0
E,WN,Wind_F,1,2047,1.0
E,WN,Wind_F,1,2048,1.0
E,WN,Wind_F,1,2049,1.0
E,WN,Wind_F,1,2050,1.0
E,BIO,Bio_F,1,2019,13.5
E,BIO,Bio_F,1,2020,13.5
E,BIO,Bio_F,1,2021,13.5
E,BIO,Bio_F,1,2022,13.5
E,BIO,Bio_F,1,2023,13.5
E,BIO,Bio_F,1,2024,13.5
E,BIO,Bio_F,1,2025,13.5
E,BIO,Bio_F,1,2026,13.5
E,BIO,Bio_F,1,2027,13.5
E,BIO,Bio_F,1,2028,13.5
E,BIO,Bio_F,1,2029,13.5
E,BIO,Bio_F,1,2030,13.5
E,BIO,Bio_F,1,2031,13.5
E,BIO,Bio_F,1,2032,13.5
E,BIO,Bio_F,1,2033,13.5
E,BIO,Bio_F,1,2034,13.5
E,BIO,Bio_F,1,2035,13.5
E,BIO,Bio_F,1,2036,13.5
E,BIO,Bio_F,1,2037,13.5
E,BIO,Bio_F,1,2038,13.5
E,BIO,Bio_F,1,2039,13.5
E,BIO,Bio_F,1,2040,13.5
E,BIO,Bio_F,1,2041,13.5
E,BIO,Bio_F,1,2042,13.5
E,BIO,Bio_F,1,2043,13.5
E,BIO,Bio_F,1,2044,13.5
E,BIO,Bio_F,1,2045,13.5
E,BIO,Bio_F,1,2046,13.5
E,BIO,Bio_F,1,2047,13.5
E,BIO,Bio_F,1,2048,13.5
E,BIO,Bio_F,1,2049,13.5
E,BIO,Bio_F,1,2050,13.5
E,CL,Coal_F,1,2019,11.13721429
E,CL,Coal_F,1,2020,10.96628571
E,CL,Coal_F,1,2021,10.79535714
E,CL,Coal_F,1,2022,10.62442857
E,CL,Coal_F,1,2023,10.4535
E,CL,Coal_F,1,2024,10.28257143
E,CL,Coal_F,1,2025,10.11164286
E,CL,Coal_F,1,2026,9.940714286
E,CL,Coal_F,1,2027,9.769785714
E,CL,Coal_F,1,2028,9.598857143
E,CL,Coal_F,1,2029,9.427928571
E,CL,Coal_F,1,2030,9.257
E,CL,Coal_F,1,2031,9.257
E,CL,Coal_F,1,2032,9.257
E,CL,Coal_F,1,2033,9.257
E,CL,Coal_F,1,2034,9.257
E,CL,Coal_F,1,2035,9.257
E,CL,Coal_F,1,2036,9.257
E,CL,Coal_F,1,2037,9.257
E,CL,Coal_F,1,2038,9.257
E,CL,Coal_F,1,2039,9.257
E,CL,Coal_F,1,2040,9.257
E,CL,Coal_F,1,2041,9.257
E,CL,Coal_F,1,2042,9.257
E,CL,Coal_F,1,2043,9.257
E,CL,Coal_F,1,2044,9.257
E,CL,Coal_F,1,2045,9.257
E,CL,Coal_F,1,2046,9.257
E,CL,Coal_F,1,2047,9.257
E,CL,Coal_F,1,2048,9.257
E,CL,Coal_F,1,2049,9.257
E,CL,Coal_F,1,2050,9.257
E,CLCCS,Coal_F,1,2019,8.787142857
E,CLCCS,Coal_F,1,2020,8.782857143
E,CLCCS,Coal_F,1,2021,8.778571429
E,CLCCS,Coal_F,1,2022,8.774285714
E,CLCCS,Coal_F,1,2023,8.77
E,CLCCS,Coal_F,1,2024,8.765714286
E,CLCCS,Coal_F,1,2025,8.761428571
E,CLCCS,Coal_F,1,2026,8.757142857
E,CLCCS,Coal_F,1,2027,8.752857143
E,CLCCS,Coal_F,1,2028,8.748571429
E,CLCCS,Coal_F,1,2029,8.744285714
E,CLCCS,Coal_F,1,2030,8.74
E,CLCCS,Coal_F,1,2031,8.74
E,CLCCS,Coal_F,1,2032,8.74
E,CLCCS,Coal_F,1,2033,8.74
E,CLCCS,Coal_F,1,2034,8.74
E,CLCCS,Coal_F,1,2035,8.74
E,CLCCS,Coal_F,1,2036,8.74
E,CLCCS,Coal_F,1,2037,8.74
E,CLCCS,Coal_F,1,2038,8.74
E,CLCCS,Coal_F,1,2039,8.74
E,CLCCS,Coal_F,1,2040,8.74
E,CLCCS,Coal_F,1,2041,8.74
E,CLCCS,Coal_F,1,2042,8.74
E,CLCCS,Coal_F,1,2043,8.74
E,CLCCS,Coal_F,1,2044,8.74
E,CLCCS,Coal_F,1,2045,8.74
E,CLCCS,Coal_F,1,2046,8.74
E,CLCCS,Coal_F,1,2047,8.74
E,CLCCS,Coal_F,1,2048,8.74
E,CLCCS,Coal_F,1,2049,8.74
E,CLCCS,Coal_F,1,2050,8.74
E,PV,Solar_F,1,2019,1.0
E,PV,Solar_F,1,2020,1.0
E,PV,Solar_F,1,2021,1.0
E,PV,Solar_F,1,2022,1.0
E,PV,Solar_F,1,2023,1.0
E,PV,Solar_F,1,2024,1.0
E,PV,Solar_F,1,2025,1.0
E,PV,Solar_F,1,2026,1.0
E,PV,Solar_F,1,2027,1.0
E,PV,Solar_F,1,2028,1.0
E,PV,Solar_F,1,2029,1.0
E,PV,Solar_F,1,2030,1.0
E,PV,Solar_F,1,2031,1.0
E,PV,Solar_F,1,2032,1.0
E,PV,Solar_F,1,2033,1.0
E,PV,Solar_F,1,2034,1.0
E,PV,Solar_F,1,2035,1.0
E,PV,Solar_F,1,2036,1.0
E,PV,Solar_F,1,2037,1.0
E,PV,Solar_F,1,2038,1.0
E,PV,Solar_F,1,2039,1.0
E,PV,Solar_F,1,2040,1.0
E,PV,Solar_F,1,2041,1.0
E,PV,Solar_F,1,2042,1.0
E,PV,Solar_F,1,2043,1.0
E,PV,Solar_F,1,2044,1.0
E,PV,Solar_F,1,2045,1.0
E,PV,Solar_F,1,2046,1.0
E,PV,Solar_F,1,2047,1.0
E,PV,Solar_F,1,2048,1.0
E,PV,Solar_F,1,2049,1.0
E,PV,Solar_F,1,2050,1.0
E,NUC,Nuc_F,1,2019,10.46
E,NUC,Nuc_F,1,2020,10.46
E,NUC,Nuc_F,1,2021,10.46
E,NUC,Nuc_F,1,2022,10.46
E,NUC,Nuc_F,1,2023,10.46
E,NUC,Nuc_F,1,2024,10.46
E,NUC,Nuc_F,1,2025,10.46
E,NUC,Nuc_F,1,2026,10.46
E,NUC,Nuc_F,1,2027,10.46
E,NUC,Nuc_F,1,2028,10.46
E,NUC,Nuc_F,1,2029,10.46
E,NUC,Nuc_F,1,2030,10.46
E,NUC,Nuc_F,1,2031,10.46
E,NUC,Nuc_F,1,2032,10.46
E,NUC,Nuc_F,1,2033,10.46
E,NUC,Nuc_F,1,2034,10.46
E,NUC,Nuc_F,1,2035,10.46
E,NUC,Nuc_F,1,2036,10.46
E,NUC,Nuc_F,1,2037,10.46
E,NUC,Nuc_F,1,2038,10.46
E,NUC,Nuc_F,1,2039,10.46
E,NUC,Nuc_F,1,2040,10.46
E,NUC,Nuc_F,1,2041,10.46
E,NUC,Nuc_F,1,2042,10.46
E,NUC,Nuc_F,1,2043,10.46
E,NUC,Nuc_F,1,2044,10.46
E,NUC,Nuc_F,1,2045,10.46
E,NUC,Nuc_F,1,2046,10.46
E,NUC,Nuc_F,1,2047,10.46
E,NUC,Nuc_F,1,2048,10.46
E,NUC,Nuc_F,1,2049,10.46
E,NUC,Nuc_F,1,2050,10.46
E,P2G,ELC,1,2019,1.15
E,P2G,ELC,1,2020,1.15
E,P2G,ELC,1,2021,1.15
E,P2G,ELC,1,2022,1.15
E,P2G,ELC,1,2023,1.15
E,P2G,ELC,1,2024,1.15
E,P2G,ELC,1,2025,1.15
E,P2G,ELC,1,2026,1.15
E,P2G,ELC,1,2027,1.15
E,P2G,ELC,1,2028,1.15
E,P2G,ELC,1,2029,1.15
E,P2G,ELC,1,2030,1.15
E,P2G,ELC,1,2031,1.15
E,P2G,ELC,1,2032,1.15
E,P2G,ELC,1,2033,1.15
E,P2G,ELC,1,2034,1.15
E,P2G,ELC,1,2035,1.15
E,P2G,ELC,1,2036,1.15
E,P2G,ELC,1,2037,1.15
E,P2G,ELC,1,2038,1.15
E,P2G,ELC,1,2039,1.15
E,P2G,ELC,1,2040,1.15
E,P2G,ELC,1,2041,1.15
E,P2G,ELC,1,2042,1.15
E,P2G,ELC,1,2043,1.15
E,P2G,ELC,1,2044,1.15
E,P2G,ELC,1,2045,1.15
E,P2G,ELC,1,2046,1.15
E,P2G,ELC,1,2047,1.15
E,P2G,ELC,1,2048,1.15
E,P2G,ELC,1,2049,1.15
E,P2G,ELC,1,2050,1.15
E,NGCT,NG_F,1,2019,9.691785714
E,NGCT,NG_F,1,2020,9.635714286
E,NGCT,NG_F,1,2021,9.579642857
E,NGCT,NG_F,1,2022,9.523571429
E,NGCT,NG_F,1,2023,9.4675
E,NGCT,NG_F,1,2024,9.411428571
E,NGCT,NG_F,1,2025,9.355357143
E,NGCT,NG_F,1,2026,9.299285714
E,NGCT,NG_F,1,2027,9.243214286
E,NGCT,NG_F,1,2028,9.187142857
E,NGCT,NG_F,1,2029,9.131071429
E,NGCT,NG_F,1,2030,9.075
E,NGCT,NG_F,1,2031,9.075
E,NGCT,NG_F,1,2032,9.075
E,NGCT,NG_F,1,2033,9.075
E,NGCT,NG_F,1,2034,9.075
E,NGCT,NG_F,1,2035,9.075
E,NGCT,NG_F,1,2036,9.075
E,NGCT,NG_F,1,2037,9.075
E,NGCT,NG_F,1,2038,9.075
E,NGCT,NG_F,1,2039,9.075
E,NGCT,NG_F,1,2040,9.075
E,NGCT,NG_F,1,2041,9.075
E,NGCT,NG_F,1,2042,9.075
E,NGCT,NG_F,1,2043,9.075
E,NGCT,NG_F,1,2044,9.075
E,NGCT,NG_F,1,2045,9.075
E,NGCT,NG_F,1,2046,9.075
E,NGCT,NG_F,1,2047,9.075
E,NGCT,NG_F,1,2048,9.075
E,NGCT,NG_F,1,2049,9.075
E,NGCT,NG_F,1,2050,9.075
E,NGCC,NG_F,1,2019,9.691785714
E,NGCC,NG_F,1,2020,9.635714286
E,NGCC,NG_F,1,2021,9.579642857
E,NGCC,NG_F,1,2022,9.523571429
E,NGCC,NG_F,1,2023,9.4675
E,NGCC,NG_F,1,2024,9.411428571
E,NGCC,NG_F,1,2025,9.355357143
E,NGCC,NG_F,1,2026,9.299285714
E,NGCC,NG_F,1,2027,9.243214286
E,NGCC,NG_F,1,2028,9.187142857
E,NGCC,NG_F,1,2029,9.131071429
E,NGCC,NG_F,1,2030,9.075
E,NGCC,NG_F,1,2031,9.075
E,NGCC,NG_F,1,2032,9.075
E,NGCC,NG_F,1,2033,9.075
E,NGCC,NG_F,1,2034,9.075
E,NGCC,NG_F,1,2035,9.075
E,NGCC,NG_F,1,2036,9.075
E,NGCC,NG_F,1,2037,9.075
E,NGCC,NG_F,1,2038,9.075
E,NGCC,NG_F,1,2039,9.075
E,NGCC,NG_F,1,2040,9.075
E,NGCC,NG_F,1,2041,9.075
E,NGCC,NG_F,1,2042,9.075
E,NGCC,NG_F,1,2043,9.075
E,NGCC,NG_F,1,2044,9.075
E,NGCC,NG_F,1,2045,9.075
E,NGCC,NG_F,1,2046,9.075
E,NGCC,NG_F,1,2047,9.075
E,NGCC,NG_F,1,2048,9.075
E,NGCC,NG_F,1,2049,9.075
E,NGCC,NG_F,1,2050,9.075
