REGION,TECHNOLOGY,YEAR,VALUE
MW,PV,2047,1
MW,PV,2048,1
MW,PV,2049,1
MW,PV,2050,1
ME,HYD,2019,1
ME,HYD,2020,1
ME,HYD,2021,1
ME,HYD,2022,1
ME,HYD,2023,1
ME,HYD,2024,1
ME,HYD,2025,1
ME,HYD,2026,1
ME,HYD,2027,1
ME,HYD,2028,1
ME,HYD,2029,1
ME,HYD,2030,1
ME,HYD,2031,1
ME,HYD,2032,1
ME,HYD,2033,1
ME,HYD,2034,1
ME,HYD,2035,1
ME,HYD,2036,1
ME,HYD,2037,1
ME,HYD,2038,1
ME,HYD,2039,1
ME,HYD,2040,1
ME,HYD,2041,1
ME,HYD,2042,1
ME,HYD,2043,1
ME,HYD,2044,1
ME,HYD,2045,1
ME,HYD,2046,1
ME,HYD,2047,1
ME,HYD,2048,1
ME,HYD,2049,1
ME,HYD,2050,1
ME,WN,2019,1
ME,WN,2020,1
ME,WN,2021,1
ME,WN,2022,1
ME,WN,2023,1
ME,WN,2024,1
ME,WN,2025,1
ME,WN,2026,1
ME,WN,2027,1
ME,WN,2028,1
ME,WN,2029,1
ME,WN,2030,1
ME,WN,2031,1
ME,WN,2032,1
ME,WN,2033,1
ME,WN,2034,1
ME,WN,2035,1
ME,WN,2036,1
ME,WN,2037,1
ME,WN,2038,1
ME,WN,2039,1
ME,WN,2040,1
ME,WN,2041,1
ME,WN,2042,1
ME,WN,2043,1
ME,WN,2044,1
ME,WN,2045,1
ME,WN,2046,1
ME,WN,2047,1
ME,WN,2048,1
ME,WN,2049,1
ME,WN,2050,1
ME,BIO,2019,1
ME,BIO,2020,1
ME,BIO,2021,1
ME,BIO,2022,1
ME,BIO,2023,1
ME,BIO,2024,1
ME,BIO,2025,1
ME,BIO,2026,1
ME,BIO,2027,1
ME,BIO,2028,1
ME,BIO,2029,1
ME,BIO,2030,1
ME,BIO,2031,1
ME,BIO,2032,1
ME,BIO,2033,1
ME,BIO,2034,1
ME,BIO,2035,1
ME,BIO,2036,1
ME,BIO,2037,1
ME,BIO,2038,1
ME,BIO,2039,1
ME,BIO,2040,1
ME,BIO,2041,1
ME,BIO,2042,1
ME,BIO,2043,1
ME,BIO,2044,1
ME,BIO,2045,1
ME,BIO,2046,1
ME,BIO,2047,1
ME,BIO,2048,1
ME,BIO,2049,1
ME,BIO,2050,1
ME,PV,2019,1
ME,PV,2020,1
ME,PV,2021,1
ME,PV,2022,1
ME,PV,2023,1
ME,PV,2024,1
ME,PV,2025,1
ME,PV,2026,1
ME,PV,2027,1
ME,PV,2028,1
ME,PV,2029,1
ME,PV,2030,1
ME,PV,2031,1
ME,PV,2032,1
ME,PV,2033,1
ME,PV,2034,1
ME,PV,2035,1
ME,PV,2036,1
ME,PV,2037,1
ME,PV,2038,1
ME,PV,2039,1
ME,PV,2040,1
ME,PV,2041,1
ME,PV,2042,1
ME,PV,2043,1
ME,PV,2044,1
ME,PV,2045,1
ME,PV,2046,1
ME,PV,2047,1
ME,PV,2048,1
ME,PV,2049,1
ME,PV,2050,1
E,HYD,2019,1
E,HYD,2020,1
E,HYD,2021,1
E,HYD,2022,1
E,HYD,2023,1
E,HYD,2024,1
E,HYD,2025,1
E,HYD,2026,1
E,HYD,2027,1
E,HYD,2028,1
E,HYD,2029,1
E,HYD,2030,1
E,HYD,2031,1
E,HYD,2032,1
E,HYD,2033,1
E,HYD,2034,1
E,HYD,2035,1
E,HYD,2036,1
E,HYD,2037,1
E,HYD,2038,1
E,HYD,2039,1
E,HYD,2040,1
E,HYD,2041,1
E,HYD,2042,1
E,HYD,2043,1
E,HYD,2044,1
E,HYD,2045,1
E,HYD,2046,1
E,HYD,2047,1
E,HYD,2048,1
E,HYD,2049,1
E,HYD,2050,1
E,WN,2019,1
E,WN,2020,1
E,WN,2021,1
E,WN,2022,1
E,WN,2023,1
E,WN,2024,1
E,WN,2025,1
E,WN,2026,1
E,WN,2027,1
E,WN,2028,1
E,WN,2029,1
E,WN,2030,1
E,WN,2031,1
E,WN,2032,1
E,WN,2033,1
E,WN,2034,1
E,WN,2035,1
E,WN,2036,1
E,WN,2037,1
E,WN,2038,1
E,WN,2039,1
E,WN,2040,1
E,WN,2041,1
E,WN,2042,1
E,WN,2043,1
E,WN,2044,1
E,WN,2045,1
E,WN,2046,1
E,WN,2047,1
E,WN,2048,1
E,WN,2049,1
E,WN,2050,1
E,BIO,2019,1
E,BIO,2020,1
E,BIO,2021,1
E,BIO,2022,1
E,BIO,2023,1
E,BIO,2024,1
E,BIO,2025,1
E,BIO,2026,1
E,BIO,2027,1
E,BIO,2028,1
E,BIO,2029,1
E,BIO,2030,1
E,BIO,2031,1
E,BIO,2032,1
E,BIO,2033,1
E,BIO,2034,1
E,BIO,2035,1
E,BIO,2036,1
E,BIO,2037,1
E,BIO,2038,1
E,BIO,2039,1
E,BIO,2040,1
E,BIO,2041,1
E,BIO,2042,1
E,BIO,2043,1
E,BIO,2044,1
E,BIO,2045,1
E,BIO,2046,1
E,BIO,2047,1
E,BIO,2048,1
E,BIO,2049,1
E,BIO,2050,1
E,PV,2019,1
E,PV,2020,1
E,PV,2021,1
E,PV,2022,1
E,PV,2023,1
E,PV,2024,1
E,PV,2025,1
E,PV,2026,1
E,PV,2027,1
E,PV,2028,1
E,PV,2029,1
E,PV,2030,1
E,PV,2031,1
E,PV,2032,1
E,PV,2033,1
E,PV,2034,1
E,PV,2035,1
E,PV,2036,1
E,PV,2037,1
E,PV,2038,1
E,PV,2039,1
E,PV,2040,1
E,PV,2041,1
E,PV,2042,1
E,PV,2043,1
E,PV,2044,1
E,PV,2045,1
E,PV,2046,1
E,PV,2047,1
E,PV,2048,1
E,PV,2049,1
E,PV,2050,1
