REGION,TECHNOLOGY,YEAR,VALUE,MODE_OF_OPERATION
NAmerica,PWRWNDCANQC01,2032,0.0,1.0
NAmerica,PWRSPVCANQC01,2032,0.0,1.0
NAmerica,PWRURNCANQC01,2032,2.637,1.0
NAmerica,PWRURNCANQC01,2032,2.637,2.0
NAmerica,PWRBIOCANQC01,2032,3.528,1.0
NAmerica,PWRCOACANQC01,2033,12.317,1.0
NAmerica,PWRCOACANQC01,2033,12.317,2.0
NAmerica,PWRCOCCANQC01,2033,15.181,1.0
NAmerica,PWRCOCCANQC01,2033,15.181,2.0
NAmerica,PWRHYDCANQC01,2033,0.0,1.0
NAmerica,PWRCCGCANQC01,2033,3.162,1.0
NAmerica,PWRCCGCANQC01,2033,3.162,2.0
NAmerica,PWRCTGCANQC01,2033,3.812,1.0
NAmerica,PWRCTGCANQC01,2033,3.812,2.0
NAmerica,PWRWNDCANQC01,2033,0.0,1.0
NAmerica,PWRSPVCANQC01,2033,0.0,1.0
NAmerica,PWRURNCANQC01,2033,2.64,1.0
NAmerica,PWRURNCANQC01,2033,2.64,2.0
NAmerica,PWRBIOCANQC01,2033,3.528,1.0
NAmerica,PWRCOACANQC01,2034,12.322,1.0
NAmerica,PWRCOACANQC01,2034,12.322,2.0
NAmerica,PWRCOCCANQC01,2034,15.186,1.0
NAmerica,PWRCOCCANQC01,2034,15.186,2.0
NAmerica,PWRHYDCANQC01,2034,0.0,1.0
NAmerica,PWRCCGCANQC01,2034,3.199,1.0
NAmerica,PWRCCGCANQC01,2034,3.199,2.0
NAmerica,PWRCTGCANQC01,2034,3.849,1.0
NAmerica,PWRCTGCANQC01,2034,3.849,2.0
NAmerica,PWRWNDCANQC01,2034,0.0,1.0
NAmerica,PWRSPVCANQC01,2034,0.0,1.0
NAmerica,PWRURNCANQC01,2034,2.646,1.0
NAmerica,PWRURNCANQC01,2034,2.646,2.0
NAmerica,PWRBIOCANQC01,2034,3.528,1.0
NAmerica,PWRCOACANQC01,2035,12.293,1.0
NAmerica,PWRCOACANQC01,2035,12.293,2.0
NAmerica,PWRCOCCANQC01,2035,15.149,1.0
NAmerica,PWRCOCCANQC01,2035,15.149,2.0
NAmerica,PWRHYDCANQC01,2035,0.0,1.0
NAmerica,PWRCCGCANQC01,2035,3.195,1.0
NAmerica,PWRCCGCANQC01,2035,3.195,2.0
NAmerica,PWRCTGCANQC01,2035,3.845,1.0
NAmerica,PWRCTGCANQC01,2035,3.845,2.0
NAmerica,PWRWNDCANQC01,2035,0.0,1.0
NAmerica,PWRSPVCANQC01,2035,0.0,1.0
NAmerica,PWRURNCANQC01,2035,2.652,1.0
NAmerica,PWRURNCANQC01,2035,2.652,2.0
NAmerica,PWRBIOCANQC01,2035,3.528,1.0
NAmerica,PWRCOACANQC01,2036,12.293,1.0
NAmerica,PWRCOACANQC01,2036,12.293,2.0
NAmerica,PWRCOCCANQC01,2036,15.149,1.0
NAmerica,PWRCOCCANQC01,2036,15.149,2.0
NAmerica,PWRHYDCANQC01,2036,0.0,1.0
NAmerica,PWRCCGCANQC01,2036,3.193,1.0
NAmerica,PWRCCGCANQC01,2036,3.193,2.0
NAmerica,PWRCTGCANQC01,2036,3.843,1.0
NAmerica,PWRCTGCANQC01,2036,3.843,2.0
NAmerica,PWRWNDCANQC01,2036,0.0,1.0
NAmerica,PWRSPVCANQC01,2036,0.0,1.0
NAmerica,PWRURNCANQC01,2036,2.655,1.0
NAmerica,PWRURNCANQC01,2036,2.655,2.0
NAmerica,PWRBIOCANQC01,2036,3.528,1.0
NAmerica,PWRCOACANQC01,2037,12.321,1.0
NAmerica,PWRCOACANQC01,2037,12.321,2.0
NAmerica,PWRCOCCANQC01,2037,15.185,1.0
NAmerica,PWRCOCCANQC01,2037,15.185,2.0
NAmerica,PWRHYDCANQC01,2037,0.0,1.0
NAmerica,PWRCCGCANQC01,2037,3.22,1.0
NAmerica,PWRCCGCANQC01,2037,3.22,2.0
NAmerica,PWRCTGCANQC01,2037,3.87,1.0
NAmerica,PWRCTGCANQC01,2037,3.87,2.0
NAmerica,PWRWNDCANQC01,2037,0.0,1.0
NAmerica,PWRSPVCANQC01,2037,0.0,1.0
NAmerica,PWRURNCANQC01,2037,2.66,1.0
NAmerica,PWRURNCANQC01,2037,2.66,2.0
NAmerica,PWRBIOCANQC01,2037,3.528,1.0
NAmerica,PWRCOACANQC01,2038,12.305,1.0
NAmerica,PWRCOACANQC01,2038,12.305,2.0
NAmerica,PWRCOCCANQC01,2038,15.165,1.0
NAmerica,PWRCOCCANQC01,2038,15.165,2.0
NAmerica,PWRHYDCANQC01,2038,0.0,1.0
NAmerica,PWRCCGCANQC01,2038,3.235,1.0
NAmerica,PWRCCGCANQC01,2038,3.235,2.0
NAmerica,PWRCTGCANQC01,2038,3.885,1.0
NAmerica,PWRCTGCANQC01,2038,3.885,2.0
NAmerica,PWRWNDCANQC01,2038,0.0,1.0
NAmerica,PWRSPVCANQC01,2038,0.0,1.0
NAmerica,PWRURNCANQC01,2038,2.666,1.0
NAmerica,PWRURNCANQC01,2038,2.666,2.0
NAmerica,PWRBIOCANQC01,2038,3.528,1.0
NAmerica,PWRCOACANQC01,2039,12.298,1.0
NAmerica,PWRCOACANQC01,2039,12.298,2.0
NAmerica,PWRCOCCANQC01,2039,15.155,1.0
NAmerica,PWRCOCCANQC01,2039,15.155,2.0
NAmerica,PWRHYDCANQC01,2039,0.0,1.0
NAmerica,PWRCCGCANQC01,2039,3.239,1.0
NAmerica,PWRCCGCANQC01,2039,3.239,2.0
NAmerica,PWRCTGCANQC01,2039,3.889,1.0
NAmerica,PWRCTGCANQC01,2039,3.889,2.0
NAmerica,PWRWNDCANQC01,2039,0.0,1.0
NAmerica,PWRSPVCANQC01,2039,0.0,1.0
NAmerica,PWRURNCANQC01,2039,2.672,1.0
NAmerica,PWRURNCANQC01,2039,2.672,2.0
NAmerica,PWRBIOCANQC01,2039,3.528,1.0
NAmerica,PWRCOACANQC01,2040,12.264,1.0
NAmerica,PWRCOACANQC01,2040,12.264,2.0
NAmerica,PWRCOCCANQC01,2040,15.11,1.0
NAmerica,PWRCOCCANQC01,2040,15.11,2.0
NAmerica,PWRHYDCANQC01,2040,0.0,1.0
NAmerica,PWRCCGCANQC01,2040,3.243,1.0
NAmerica,PWRCCGCANQC01,2040,3.243,2.0
NAmerica,PWRCTGCANQC01,2040,3.893,1.0
NAmerica,PWRCTGCANQC01,2040,3.893,2.0
NAmerica,PWRWNDCANQC01,2040,0.0,1.0
NAmerica,PWRSPVCANQC01,2040,0.0,1.0
NAmerica,PWRURNCANQC01,2040,2.675,1.0
NAmerica,PWRURNCANQC01,2040,2.675,2.0
NAmerica,PWRBIOCANQC01,2040,3.528,1.0
NAmerica,PWRCOACANQC01,2041,12.263,1.0
NAmerica,PWRCOACANQC01,2041,12.263,2.0
NAmerica,PWRCOCCANQC01,2041,15.109,1.0
NAmerica,PWRCOCCANQC01,2041,15.109,2.0
NAmerica,PWRHYDCANQC01,2041,0.0,1.0
NAmerica,PWRCCGCANQC01,2041,3.24,1.0
NAmerica,PWRCCGCANQC01,2041,3.24,2.0
NAmerica,PWRCTGCANQC01,2041,3.89,1.0
NAmerica,PWRCTGCANQC01,2041,3.89,2.0
NAmerica,PWRWNDCANQC01,2041,0.0,1.0
NAmerica,PWRSPVCANQC01,2041,0.0,1.0
NAmerica,PWRURNCANQC01,2041,2.681,1.0
NAmerica,PWRURNCANQC01,2041,2.681,2.0
NAmerica,PWRBIOCANQC01,2041,3.528,1.0
NAmerica,PWRCOACANQC01,2042,12.273,1.0
NAmerica,PWRCOACANQC01,2042,12.273,2.0
NAmerica,PWRCOCCANQC01,2042,15.123,1.0
NAmerica,PWRCOCCANQC01,2042,15.123,2.0
NAmerica,PWRHYDCANQC01,2042,0.0,1.0
NAmerica,PWRCCGCANQC01,2042,3.247,1.0
NAmerica,PWRCCGCANQC01,2042,3.247,2.0
NAmerica,PWRCTGCANQC01,2042,3.897,1.0
NAmerica,PWRCTGCANQC01,2042,3.897,2.0
NAmerica,PWRWNDCANQC01,2042,0.0,1.0
NAmerica,PWRSPVCANQC01,2042,0.0,1.0
NAmerica,PWRURNCANQC01,2042,2.687,1.0
NAmerica,PWRURNCANQC01,2042,2.687,2.0
NAmerica,PWRBIOCANQC01,2042,3.528,1.0
NAmerica,PWRCOACANQC01,2043,12.283,1.0
NAmerica,PWRCOACANQC01,2043,12.283,2.0
NAmerica,PWRCOCCANQC01,2043,15.135,1.0
NAmerica,PWRCOCCANQC01,2043,15.135,2.0
NAmerica,PWRHYDCANQC01,2043,0.0,1.0
NAmerica,PWRCCGCANQC01,2043,3.253,1.0
NAmerica,PWRCCGCANQC01,2043,3.253,2.0
NAmerica,PWRCTGCANQC01,2043,3.903,1.0
NAmerica,PWRCTGCANQC01,2043,3.903,2.0
NAmerica,PWRWNDCANQC01,2043,0.0,1.0
NAmerica,PWRSPVCANQC01,2043,0.0,1.0
NAmerica,PWRURNCANQC01,2043,2.693,1.0
NAmerica,PWRURNCANQC01,2043,2.693,2.0
NAmerica,PWRBIOCANQC01,2043,3.528,1.0
NAmerica,PWRCOACANQC01,2044,12.285,1.0
NAmerica,PWRCOACANQC01,2044,12.285,2.0
NAmerica,PWRCOCCANQC01,2044,15.138,1.0
NAmerica,PWRCOCCANQC01,2044,15.138,2.0
NAmerica,PWRHYDCANQC01,2044,0.0,1.0
NAmerica,PWRCCGCANQC01,2044,3.265,1.0
NAmerica,PWRCCGCANQC01,2044,3.265,2.0
NAmerica,PWRCTGCANQC01,2044,3.915,1.0
NAmerica,PWRCTGCANQC01,2044,3.915,2.0
NAmerica,PWRWNDCANQC01,2044,0.0,1.0
NAmerica,PWRSPVCANQC01,2044,0.0,1.0
NAmerica,PWRURNCANQC01,2044,2.699,1.0
NAmerica,PWRURNCANQC01,2044,2.699,2.0
NAmerica,PWRBIOCANQC01,2044,3.528,1.0
NAmerica,PWRCOACANQC01,2045,12.298,1.0
NAmerica,PWRCOACANQC01,2045,12.298,2.0
NAmerica,PWRCOCCANQC01,2045,15.156,1.0
NAmerica,PWRCOCCANQC01,2045,15.156,2.0
NAmerica,PWRHYDCANQC01,2045,0.0,1.0
NAmerica,PWRCCGCANQC01,2045,3.274,1.0
NAmerica,PWRCCGCANQC01,2045,3.274,2.0
NAmerica,PWRCTGCANQC01,2045,3.924,1.0
NAmerica,PWRCTGCANQC01,2045,3.924,2.0
NAmerica,PWRWNDCANQC01,2045,0.0,1.0
NAmerica,PWRSPVCANQC01,2045,0.0,1.0
NAmerica,PWRURNCANQC01,2045,2.705,1.0
NAmerica,PWRURNCANQC01,2045,2.705,2.0
NAmerica,PWRBIOCANQC01,2045,3.528,1.0
NAmerica,PWRCOACANQC01,2046,12.286,1.0
NAmerica,PWRCOACANQC01,2046,12.286,2.0
NAmerica,PWRCOCCANQC01,2046,15.139,1.0
NAmerica,PWRCOCCANQC01,2046,15.139,2.0
NAmerica,PWRHYDCANQC01,2046,0.0,1.0
NAmerica,PWRCCGCANQC01,2046,3.304,1.0
NAmerica,PWRCCGCANQC01,2046,3.304,2.0
NAmerica,PWRCTGCANQC01,2046,3.954,1.0
NAmerica,PWRCTGCANQC01,2046,3.954,2.0
NAmerica,PWRWNDCANQC01,2046,0.0,1.0
NAmerica,PWRSPVCANQC01,2046,0.0,1.0
NAmerica,PWRURNCANQC01,2046,2.711,1.0
NAmerica,PWRURNCANQC01,2046,2.711,2.0
NAmerica,PWRBIOCANQC01,2046,3.528,1.0
NAmerica,PWRCOACANQC01,2047,12.296,1.0
NAmerica,PWRCOACANQC01,2047,12.296,2.0
NAmerica,PWRCOCCANQC01,2047,15.152,1.0
NAmerica,PWRCOCCANQC01,2047,15.152,2.0
NAmerica,PWRHYDCANQC01,2047,0.0,1.0
NAmerica,PWRCCGCANQC01,2047,3.342,1.0
NAmerica,PWRCCGCANQC01,2047,3.342,2.0
NAmerica,PWRCTGCANQC01,2047,3.992,1.0
NAmerica,PWRCTGCANQC01,2047,3.992,2.0
NAmerica,PWRWNDCANQC01,2047,0.0,1.0
NAmerica,PWRSPVCANQC01,2047,0.0,1.0
NAmerica,PWRURNCANQC01,2047,2.717,1.0
NAmerica,PWRURNCANQC01,2047,2.717,2.0
NAmerica,PWRBIOCANQC01,2047,3.528,1.0
NAmerica,PWRCOACANQC01,2048,12.292,1.0
NAmerica,PWRCOACANQC01,2048,12.292,2.0
NAmerica,PWRCOCCANQC01,2048,15.148,1.0
NAmerica,PWRCOCCANQC01,2048,15.148,2.0
NAmerica,PWRHYDCANQC01,2048,0.0,1.0
NAmerica,PWRCCGCANQC01,2048,3.367,1.0
NAmerica,PWRCCGCANQC01,2048,3.367,2.0
NAmerica,PWRCTGCANQC01,2048,4.017,1.0
NAmerica,PWRCTGCANQC01,2048,4.017,2.0
NAmerica,PWRWNDCANQC01,2048,0.0,1.0
NAmerica,PWRSPVCANQC01,2048,0.0,1.0
NAmerica,PWRURNCANQC01,2048,2.723,1.0
NAmerica,PWRURNCANQC01,2048,2.723,2.0
NAmerica,PWRBIOCANQC01,2048,3.528,1.0
NAmerica,PWRCOACANQC01,2049,12.28,1.0
NAmerica,PWRCOACANQC01,2049,12.28,2.0
NAmerica,PWRCOCCANQC01,2049,15.132,1.0
NAmerica,PWRCOCCANQC01,2049,15.132,2.0
NAmerica,PWRHYDCANQC01,2049,0.0,1.0
NAmerica,PWRCCGCANQC01,2049,3.383,1.0
NAmerica,PWRCCGCANQC01,2049,3.383,2.0
NAmerica,PWRCTGCANQC01,2049,4.033,1.0
NAmerica,PWRCTGCANQC01,2049,4.033,2.0
NAmerica,PWRWNDCANQC01,2049,0.0,1.0
NAmerica,PWRSPVCANQC01,2049,0.0,1.0
NAmerica,PWRURNCANQC01,2049,2.729,1.0
NAmerica,PWRURNCANQC01,2049,2.729,2.0
NAmerica,PWRBIOCANQC01,2049,3.528,1.0
NAmerica,PWRCOACANQC01,2050,12.278,1.0
NAmerica,PWRCOACANQC01,2050,12.278,2.0
NAmerica,PWRCOCCANQC01,2050,15.129,1.0
NAmerica,PWRCOCCANQC01,2050,15.129,2.0
NAmerica,PWRHYDCANQC01,2050,0.0,1.0
NAmerica,PWRCCGCANQC01,2050,3.422,1.0
NAmerica,PWRCCGCANQC01,2050,3.422,2.0
NAmerica,PWRCTGCANQC01,2050,4.072,1.0
NAmerica,PWRCTGCANQC01,2050,4.072,2.0
NAmerica,PWRWNDCANQC01,2050,0.0,1.0
NAmerica,PWRSPVCANQC01,2050,0.0,1.0
NAmerica,PWRURNCANQC01,2050,2.669,1.0
NAmerica,PWRURNCANQC01,2050,2.669,2.0
NAmerica,PWRBIOCANQC01,2050,3.528,1.0
NAmerica,TRNCANMWCANWS,2019,0.0,1.0
NAmerica,TRNCANMWCANWS,2020,0.0,1.0
NAmerica,TRNCANMWCANWS,2021,0.0,1.0
NAmerica,TRNCANMWCANWS,2022,0.0,1.0
NAmerica,TRNCANMWCANWS,2023,0.0,1.0
NAmerica,TRNCANMWCANWS,2024,0.0,1.0
NAmerica,TRNCANMWCANWS,2025,0.0,1.0
NAmerica,TRNCANMWCANWS,2026,0.0,1.0
NAmerica,TRNCANMWCANWS,2027,0.0,1.0
NAmerica,TRNCANMWCANWS,2028,0.0,1.0
NAmerica,TRNCANMWCANWS,2029,0.0,1.0
NAmerica,TRNCANMWCANWS,2030,0.0,1.0
NAmerica,TRNCANMWCANWS,2031,0.0,1.0
NAmerica,TRNCANMWCANWS,2032,0.0,1.0
NAmerica,TRNCANMWCANWS,2033,0.0,1.0
NAmerica,TRNCANMWCANWS,2034,0.0,1.0
NAmerica,TRNCANMWCANWS,2035,0.0,1.0
NAmerica,TRNCANMWCANWS,2036,0.0,1.0
NAmerica,TRNCANMWCANWS,2037,0.0,1.0
NAmerica,TRNCANMWCANWS,2038,0.0,1.0
NAmerica,TRNCANMWCANWS,2039,0.0,1.0
NAmerica,TRNCANMWCANWS,2040,0.0,1.0
NAmerica,TRNCANMWCANWS,2041,0.0,1.0
NAmerica,TRNCANMWCANWS,2042,0.0,1.0
NAmerica,TRNCANMWCANWS,2043,0.0,1.0
NAmerica,TRNCANMWCANWS,2044,0.0,1.0
NAmerica,TRNCANMWCANWS,2045,0.0,1.0
NAmerica,TRNCANMWCANWS,2046,0.0,1.0
NAmerica,TRNCANMWCANWS,2047,0.0,1.0
NAmerica,TRNCANMWCANWS,2048,0.0,1.0
NAmerica,TRNCANMWCANWS,2049,0.0,1.0
NAmerica,TRNCANMWCANWS,2050,0.0,1.0
NAmerica,TRNCANMWCANOT,2019,0.0,1.0
NAmerica,TRNCANMWCANOT,2020,0.0,1.0
NAmerica,TRNCANMWCANOT,2021,0.0,1.0
NAmerica,TRNCANMWCANOT,2022,0.0,1.0
NAmerica,TRNCANMWCANOT,2023,0.0,1.0
NAmerica,TRNCANMWCANOT,2024,0.0,1.0
NAmerica,TRNCANMWCANOT,2025,0.0,1.0
NAmerica,TRNCANMWCANOT,2026,0.0,1.0
NAmerica,TRNCANMWCANOT,2027,0.0,1.0
NAmerica,TRNCANMWCANOT,2028,0.0,1.0
NAmerica,TRNCANMWCANOT,2029,0.0,1.0
NAmerica,TRNCANMWCANOT,2030,0.0,1.0
NAmerica,TRNCANMWCANOT,2031,0.0,1.0
NAmerica,TRNCANMWCANOT,2032,0.0,1.0
NAmerica,TRNCANMWCANOT,2033,0.0,1.0
NAmerica,TRNCANMWCANOT,2034,0.0,1.0
NAmerica,TRNCANMWCANOT,2035,0.0,1.0
NAmerica,TRNCANMWCANOT,2036,0.0,1.0
NAmerica,TRNCANMWCANOT,2037,0.0,1.0
NAmerica,TRNCANMWCANOT,2038,0.0,1.0
NAmerica,TRNCANMWCANOT,2039,0.0,1.0
NAmerica,TRNCANMWCANOT,2040,0.0,1.0
NAmerica,TRNCANMWCANOT,2041,0.0,1.0
NAmerica,TRNCANMWCANOT,2042,0.0,1.0
NAmerica,TRNCANMWCANOT,2043,0.0,1.0
NAmerica,TRNCANMWCANOT,2044,0.0,1.0
NAmerica,TRNCANMWCANOT,2045,0.0,1.0
NAmerica,TRNCANMWCANOT,2046,0.0,1.0
NAmerica,TRNCANMWCANOT,2047,0.0,1.0
NAmerica,TRNCANMWCANOT,2048,0.0,1.0
NAmerica,TRNCANMWCANOT,2049,0.0,1.0
NAmerica,TRNCANMWCANOT,2050,0.0,1.0
NAmerica,TRNCANOTCANQC,2019,0.0,1.0
NAmerica,TRNCANOTCANQC,2020,0.0,1.0
NAmerica,TRNCANOTCANQC,2021,0.0,1.0
NAmerica,TRNCANOTCANQC,2022,0.0,1.0
NAmerica,TRNCANOTCANQC,2023,0.0,1.0
NAmerica,TRNCANOTCANQC,2024,0.0,1.0
NAmerica,TRNCANOTCANQC,2025,0.0,1.0
NAmerica,TRNCANOTCANQC,2026,0.0,1.0
NAmerica,TRNCANOTCANQC,2027,0.0,1.0
NAmerica,TRNCANOTCANQC,2028,0.0,1.0
NAmerica,TRNCANOTCANQC,2029,0.0,1.0
NAmerica,TRNCANOTCANQC,2030,0.0,1.0
NAmerica,TRNCANOTCANQC,2031,0.0,1.0
NAmerica,TRNCANOTCANQC,2032,0.0,1.0
NAmerica,TRNCANOTCANQC,2033,0.0,1.0
NAmerica,TRNCANOTCANQC,2034,0.0,1.0
NAmerica,TRNCANOTCANQC,2035,0.0,1.0
NAmerica,TRNCANOTCANQC,2036,0.0,1.0
NAmerica,TRNCANOTCANQC,2037,0.0,1.0
NAmerica,TRNCANOTCANQC,2038,0.0,1.0
NAmerica,TRNCANOTCANQC,2039,0.0,1.0
NAmerica,TRNCANOTCANQC,2040,0.0,1.0
NAmerica,TRNCANOTCANQC,2041,0.0,1.0
NAmerica,TRNCANOTCANQC,2042,0.0,1.0
NAmerica,TRNCANOTCANQC,2043,0.0,1.0
NAmerica,TRNCANOTCANQC,2044,0.0,1.0
NAmerica,TRNCANOTCANQC,2045,0.0,1.0
NAmerica,TRNCANOTCANQC,2046,0.0,1.0
NAmerica,TRNCANOTCANQC,2047,0.0,1.0
NAmerica,TRNCANOTCANQC,2048,0.0,1.0
NAmerica,TRNCANOTCANQC,2049,0.0,1.0
NAmerica,TRNCANOTCANQC,2050,0.0,1.0
NAmerica,TRNCANATCANQC,2019,0.0,1.0
NAmerica,TRNCANATCANQC,2020,0.0,1.0
NAmerica,TRNCANATCANQC,2021,0.0,1.0
NAmerica,TRNCANATCANQC,2022,0.0,1.0
NAmerica,TRNCANATCANQC,2023,0.0,1.0
NAmerica,TRNCANATCANQC,2024,0.0,1.0
NAmerica,TRNCANATCANQC,2025,0.0,1.0
NAmerica,TRNCANATCANQC,2026,0.0,1.0
NAmerica,TRNCANATCANQC,2027,0.0,1.0
NAmerica,TRNCANATCANQC,2028,0.0,1.0
NAmerica,TRNCANATCANQC,2029,0.0,1.0
NAmerica,TRNCANATCANQC,2030,0.0,1.0
NAmerica,TRNCANATCANQC,2031,0.0,1.0
NAmerica,TRNCANATCANQC,2032,0.0,1.0
NAmerica,TRNCANATCANQC,2033,0.0,1.0
NAmerica,TRNCANATCANQC,2034,0.0,1.0
NAmerica,TRNCANATCANQC,2035,0.0,1.0
NAmerica,TRNCANATCANQC,2036,0.0,1.0
NAmerica,TRNCANATCANQC,2037,0.0,1.0
NAmerica,TRNCANATCANQC,2038,0.0,1.0
NAmerica,TRNCANATCANQC,2039,0.0,1.0
NAmerica,TRNCANATCANQC,2040,0.0,1.0
NAmerica,TRNCANATCANQC,2041,0.0,1.0
NAmerica,TRNCANATCANQC,2042,0.0,1.0
NAmerica,TRNCANATCANQC,2043,0.0,1.0
NAmerica,TRNCANATCANQC,2044,0.0,1.0
NAmerica,TRNCANATCANQC,2045,0.0,1.0
NAmerica,TRNCANATCANQC,2046,0.0,1.0
NAmerica,TRNCANATCANQC,2047,0.0,1.0
NAmerica,TRNCANATCANQC,2048,0.0,1.0
NAmerica,TRNCANATCANQC,2049,0.0,1.0
NAmerica,TRNCANATCANQC,2050,0.0,1.0
